Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Jagabee Light Salt Japanese Version 90g,calbee,1,3.99,Japan,5,Yami,Noodle,400,1600,1596
Vegetable Potato Chips Cucumber Flavor 55g,koushuiwa,11,3.29,Mainland China,3.5,Yami,Noodle,400,1600,1316
Black Pepper Flavored Chips 60g,cuishengsheng,6,1.99,Mainland China,4.2,Yami,Noodle,25,100,50
Chip Star Original Flavor 115g,nabisco,8,4.39,Japan,4.9,Yami,Noodle,400,1600,1756
Garlic Shrimp Chips 82g,good life finute,3,3.99,Korea,5,Yami,Noodle,400,1600,1596
Crunchy Rice Rolls 100g,assi brand,9,1.79,Korea,4.1,Yami,Noodle,25,100,45
Honey Popcorn Snack 255g,jayone,2,3.29,Korea,5,Yami,Noodle,400,1600,1316
Corn Chips 70g,crown,5,1.49,Korea,5,Yami,Noodle,25,100,37
Shrimp Chips Wasabi Flavor 60g,calbee,1,2.49,Japan,4,Yami,Noodle,400,1600,996
Bangkok Tom Yum Koong Mix 101g,golden duck,2,14.99,Singapore,5,Yami,Noodle,400,1600,5996
O!Tube -Original 272g,orion,1,7.99,Korea,5,Yami,Noodle,400,1600,3196
Jaga Choco Potato Chips 36g,bourbon,3,2.79,Japan,3.7,Yami,Noodle,400,1600,1116
Potato Flavored Snack 55g,nongshim,7,1.49,Korea,4,Yami,Noodle,400,1600,596
Happy is Yummy Potato Chips 45g,cadina,5,2.49,Taiwan,4.2,Yami,Noodle,400,1600,996
HONGJIN Natural Rice Cracker Sesame Flavor 185g,hong jin,5,2.39,Taiwan,5,Yami,Noodle,400,1600,956
Potato Chips Wasabi Flavor 135g,lay's,3,4.49,Mainland China,5,Yami,Noodle,400,1600,1796
Poteko Norishio 71g,tohato,1,2.29,Japan,5,Yami,Noodle,400,1600,916
Kappaebisen Tokumori Bag 185g,calbee,0,4.39,Japan,0,Yami,Noodle,400,1600,1756
Baked Potato Chips Salad 104g,orion,4,3.49,Korea,4.5,Yami,Noodle,400,1600,1396
White Chocolate Potato Chips 120g,chikodo,3,10.99,Mainland China,5,Yami,Noodle,200,800,2198
Original Flavor Corn Snack 72g,lotte korea,2,1.69,Korea,3,Yami,Noodle,400,1600,676
Fresh Cucumber Flavor 108g,angel potato chips,0,2.99,Mainland China,0,Yami,Noodle,200,800,598
Vegetable Potato Chips Tomato Flavor 55g,koushuiwa,3,3.29,Mainland China,3.7,Yami,Noodle,400,1600,1316
Pride Potato Chips Kobe Beef 58g,koikeya,1,2.39,Japan,5,Yami,Noodle,400,1600,956
Potato Chips Demon Soup Flavor 56g,koikeya,1,2.29,Japan,5,Yami,Noodle,400,1600,916
Mini Rice Cracker Rose Flavor 307g,mitiaoxiong,4,5.59,Mainland China,5,Yami,Noodle,400,1600,2236
Brown Rice Crunch Gold 100g,paldo,4,1.69,Korea,4.8,Yami,Noodle,400,1600,676
Tohato Taku Uma Spare Ribs Flavor 40g,tohato,2,1.39,Japan,3,Yami,Noodle,400,1600,556
Petit Potato Wasabi Flavor 43g,bourbon,2,1.49,Japan,4,Yami,Noodle,400,1600,596
Wheat Crisps Barbecue 113g,sungiven foods,2,2.29,Mainland China,5,Yami,Noodle,400,1600,916
HONGJIN Natural Rice Cracker -Egg Yolk Flavor 184g,hong jin,5,2.39,Taiwan,3.6,Yami,Noodle,400,1600,956
K-Chips Rice & Honey,lotte korea,2,2.99,Korea,5,Yami,Noodle,400,1600,1196
Giza Potato Chips Plum Flavor 58g,calbee,1,2.29,Japan,5,Yami,Noodle,400,1600,916
Rice Cracker Snack 4pcs,tohato,0,2.59,Japan,0,Yami,Noodle,400,1600,1036
Anytime Chuck Tortilla Chips Salt Flavor 6pcs,koikeya,1,4.19,Japan,5,Yami,Noodle,400,1600,1676
Tomato Flavor 108g,angel potato chips,0,2.99,Mainland China,0,Yami,Noodle,200,800,598
Koikeya Pure de Rice Shrimp Salt Flavor 45g,koikeya,0,2.69,Japan,0,Yami,Noodle,400,1600,1076
Vegetable Potato Chips Original Smell Flavor 55g,koushuiwa,4,3.29,Mainland China,2,Yami,Noodle,400,1600,1316
Rice Cracker Seaweed Flavor 99g,kuriyama ajimurasaki,1,3.99,Japan,4,Yami,Noodle,400,1600,1596
Potato Chips Salt Flavor  55g,nissin,1,2.49,Japan,5,Yami,Noodle,400,1600,996
Rice Cracker Shoyu 150g,csxnh,1,9.99,Taiwan,5,Yami,Noodle,400,1600,3996
Rice Cracker 600g,chilkab,0,6.99,Korea,0,Yami,Noodle,400,1600,2796
Corn Chips 115g?€?Best Before 8/18/2021?€?,good life finute,1,3.99,Korea,3,Yami,Noodle,400,1600,1596
Triple Thick Potato Chips Salt Flavor 50g,calbee,0,2.79,Japan,4.5,Yami,Noodle,400,1600,1116
Crispy Dongzao 90g,bestore,0,6.99,Mainland China,5,Yami,Noodle,400,1600,2796
Crunchy Rice Snack 500g,zhimaguan,0,4.59,Mainland China,5,Yami,Noodle,400,1600,1836
Tofu Strips 400g,daheyuan,0,10.09,Mainland China,4.9,Yami,Noodle,400,1600,4036
Shrimp Crackers Pepper Flavor 80g,chinchin,0,1.99,Taiwan,4.4,Yami,Noodle,25,100,50
CHUNGUANG Coconut Round Durian Flavor 120g,chun guang,0,3.99,Mainland China,4.3,Yami,Noodle,25,100,100
Konjac??Vegan Tripe 330g,lesu,0,1.79,Mainland China,4.8,Yami,Noodle,400,1600,716
Shio Potato Chips Vegetable Flavor 57g,koikeya,0,2.29,Japan,4,Yami,Noodle,400,1600,916
Osakana Polinky Assari Shio 44g,koikeya,0,2.29,Japan,3,Yami,Noodle,400,1600,916
"Flavored Broad Bean Green Tea, 500g",diehuapai,0,4.79,Mainland China,5,Yami,Noodle,400,1600,1916
Potato Chips Tomato Flavor 45g,three squirrels,0,2.29,Mainland China,4.6,Yami,Noodle,400,1600,916
Sweet Potato Flavor Cookie 80g,kameda,0,3.99,Japan,4.8,Yami,Noodle,400,1600,1596
Stick Nori Spicy 100g,koikeya,0,3.29,Japan,4.8,Yami,Noodle,400,1600,1316
Italian Mixed Vegetable Soup 80g,calbee,0,2.59,Japan,0,Yami,Noodle,400,1600,1036
Yam Crisp Cumin Flavor 60g,bestore,0,1.99,Mainland China,4.8,Yami,Noodle,25,100,50
Potato Chips Spicy Braised Duck Neck Flavor 125g,lay's,0,3.99,Mainland China,5,Yami,Noodle,400,1600,1596
Potato Chips Salted Egg Yolk Shrimp Flavor 65g,lay's,0,1.99,Mainland China,4.7,Yami,Noodle,400,1600,796
Potato Chips Butter Spicy Hot Pot Flavor 65g,lay's,0,1.99,Mainland China,4.7,Yami,Noodle,400,1600,796
HJ Peanuts Pop Highland Barley 286g,huijifood,0,2.69,Mainland China,4.5,Yami,Noodle,400,1600,1076
JACK?€?N JILL Chicken With Chilli OilI Flavor 95g,jane jane,0,3.29,Taiwan,4.1,Yami,Noodle,400,1600,1316
?€?Special Edition?€? JACK?€?n JILL Potato Chips Salmon Sushi Flavor 52g,jane jane,0,3.49,Taiwan,4.8,Yami,Noodle,400,1600,1396
Potato Chips Tomato Flavor 80g,xiaowangzi,0,2.39,Mainland China,5,Yami,Noodle,400,1600,956
Potato Chips Tomato Stew Flavor 80g,xiaowangzi,0,2.39,Mainland China,4,Yami,Noodle,400,1600,956
Potato Chips BBQ Flavor 130g,xiaowangzi,0,3.59,Mainland China,5,Yami,Noodle,400,1600,1436
Potato Chips Spicy Duck Flavor 65g,lay's,0,2.39,Mainland China,4.7,Yami,Noodle,400,1600,956
Honey Butter Fries 100g,bestore,0,5.69,Mainland China,0,Yami,Noodle,400,1600,2276
Yam Chips Snacks Cucumber Flavor 100g,yumei,0,1.69,Mainland China,3.9,Yami,Noodle,400,1600,676
PANPAN Wheat Crunch Chili Onion Flavor 105g,asia foods,0,1.99,Mainland China,4.8,Yami,Noodle,200,800,398
NIORTH SEA Fish Chips Seaweed 22g,north sea,0,1.59,Taiwan,3.8,Yami,Noodle,400,1600,636
Seaweed Rice Cracker 308g,want want,0,4.99,Taiwan,3.8,Yami,Noodle,400,1600,1996
Potato Chips Wasabi Flavor 70g,lay's,0,2.49,Mainland China,5,Yami,Noodle,400,1600,996
Fried Crackers Chili 60g,want want,0,1.29,Taiwan,4.8,Yami,Noodle,400,1600,516
Wasabi Taro Chips 84g,jans,0,1.89,Indonesia,3.3,Yami,Noodle,400,1600,756
Wasabi Cassava Chips 84g,jans,0,2.19,Indonesia,3,Yami,Noodle,400,1600,876
BINGGREA Crab Shape Snack Flamin Hot 70g,binggrae,55,2.29,Korea,4.6,Yami,Noodle,400,1600,916
Crunchy Rice Rolls Yogurt Flavor 2.4oz,mammos,0,2.49,Korea,0,Yami,Noodle,400,1600,996
?€?Frozen?€?Frozen Rozen Stinky Tofu 1.2kg,sprit of taiwan,2,6.99,Taiwan,5,Yami,Noodle,400,1600,2796
O!Karto Cream & Cheese Flavor 50g,orion,31,1.49,Korea,4.8,Yami,Noodle,400,1600,596
Jagabee Usushio 80g,calbee,1,3.99,Japan,5,Yami,Noodle,400,1600,1596
Potato French Fries Tomato 40g,orion,27,1.69,Korea,4.7,Yami,Noodle,400,1600,676
Spicy Rice Cake Sticks 110g,haitai,32,1.39,Korea,4.2,Yami,Noodle,400,1600,556
Baked Potato Chips Original 104g,orion,25,3.49,Korea,4.6,Yami,Noodle,400,1600,1396
Potato Stax Lime Flavor 104g,lay's,27,3.29,Mainland China,4.9,Yami,Noodle,400,1600,1316
Truffle Original Flavor Potato Chips,aroma singapore,15,11.99,Singapore,4.6,Yami,Noodle,100,400,1199
CORN CHO Corn Puff Cheese Flavor 66g,crown,37,1.79,Korea,4.3,Yami,Noodle,25,100,45
Cheese Rice Cracker 6pcs,echigo seika,38,5.69,Japan,4.5,Yami,Noodle,400,1600,2276
Chinese Yam Chips Scallion Flavor 180g,wolong,39,4.29,Mainland China,4.2,Yami,Noodle,400,1600,1716
Jagabee Shiawase Butter 80g,calbee,2,3.99,Japan,5,Yami,Noodle,400,1600,1596
Aerial Cheese Flavor Chips Snack 70g,ybc,131,2.59,Japan,4.8,Yami,Noodle,400,1600,1036
Ribbed Cracklings In Old Fashioned Salt & Vinegar 50g,oishi,37,0.69,Mainland China,3.9,Yami,Noodle,400,1600,276
Potato Chips Beer Flavor 70g,lay's,11,2.69,Mainland China,4.6,Yami,Noodle,400,1600,1076
Honey Flavored Twist Snack 75g,nongshim,28,1.49,Korea,4.4,Yami,Noodle,400,1600,596
TicTac Snacks Original 90g,dua kelinci,25,1.69,Indonesia,4.5,Yami,Noodle,400,1600,676
O!Karto Chili Chili 50g,orion,89,1.49,Korea,4.9,Yami,Noodle,400,1600,596
Golden Sweet Corn 60g,regent,26,0.99,Philippine,4.3,Yami,Noodle,400,1600,396
Stax Original Flavor 104g,lay's,18,3.29,Mainland China,4.4,Yami,Noodle,400,1600,1316
Yam Thin Sheet Salted Egg Flavor 90g,koushuiwa,26,3.09,Mainland China,4,Yami,Noodle,400,1600,1236
Potato Chips Grilled Squid Flavor 135g,lay's,11,3.69,Mainland China,4.8,Yami,Noodle,400,1600,1476
OHIYA FRIED LAVER CRACKER 70g,ohgiya,12,3.59,Japan,4.8,Yami,Noodle,400,1600,1436
Spanish Dessert Churros 84g,crown,5,1.79,Korea,4.6,Yami,Noodle,25,100,45
Paleo Puffs Crunchy Himalayan Salt At least 95% Organic 141g,25er evil,1,2.85,United States,5,Yami,Noodle,400,1600,1140
Potato Chips Italian Red Meat Flavor 70g,lay's,45,2.29,Mainland China,4.6,Yami,Noodle,400,1600,916
Black Pepper Flavored Chips 60g,cuishengsheng,6,1.99,Mainland China,4.2,Yami,Noodle,25,100,50
Chip Star Original Flavor 115g,nabisco,8,4.39,Japan,4.9,Yami,Noodle,400,1600,1756
Garlic Shrimp Chips 82g,good life finute,3,3.99,Korea,5,Yami,Noodle,400,1600,1596
Crunchy Rice Rolls 100g,assi brand,9,1.79,Korea,4.1,Yami,Noodle,25,100,45
95??? Salted Fries (18g x 5 packages),cadina,21,5.99,Taiwan,4.7,Yami,Noodle,25,100,150
Original Flavor Corn Snack 72g,lotte korea,2,1.69,Korea,3,Yami,Noodle,400,1600,676
Pride Potato Chips Kobe Beef 58g,koikeya,1,2.39,Japan,5,Yami,Noodle,400,1600,956
Popcorn 68g,bestore,0,1.19,Mainland China,4.9,Yami,Noodle,25,100,30
Taro Chips Lime Flavor 60g,lay's,0,2.19,Mainland China,4.7,Yami,Noodle,400,1600,876
Tofu Skin Curd 400g,daheyuan,0,8.99,Mainland China,5,Yami,Noodle,400,1600,3596
JIANSHU French Fries Sweet and Spicy Grilled Shrimp Flavor 40g,white elephant,0,1.79,Mainland China,4.8,Yami,Noodle,400,1600,716
"Coconut Chips Mango Flavor, 60g",chun guang,0,2.69,Mainland China,4.5,Yami,Noodle,400,1600,1076
CHUNGUANG Coconut Round Original Flavor 120g,chun guang,0,3.99,Mainland China,4.8,Yami,Noodle,25,100,100
Konjac Tofu 350g,lesu,0,1.49,Mainland China,4.9,Yami,Noodle,400,1600,596
"Flavored Broad Bean Seaweed, 500g",diehuapai,0,4.79,Mainland China,4.7,Yami,Noodle,400,1600,1916
"Flavored Broad Bean Crab Roe, 500g",diehuapai,0,4.79,Mainland China,4.4,Yami,Noodle,400,1600,1916
Original Potato Chips 850.5g,cape cod,0,4.99,Mainland China,5,Yami,Noodle,400,1600,1996
Snacks Variety Box,want want,0,15.99,Taiwan,0,Yami,Noodle,400,1600,6396
Taiwan Rice Cracker Black Rice Flavor 305g,puyi,0,1.79,Mainland China,4.5,Yami,Noodle,400,1600,716
Taiwan Rice Crisp Original 305g,puyi,0,1.79,Mainland China,4.7,Yami,Noodle,400,1600,716
Potato Chips Yakitomorokoshi Butter Flavor 50g,yamayoshi,0,2.19,Japan,5,Yami,Noodle,400,1600,876
Saya Green Pea Crisps 70g,calbee,0,1.79,Japan,4.9,Yami,Noodle,400,1600,716
Yam Chips Salted Rib Flavor 90g,lay's,0,2.99,Mainland China,4.6,Yami,Noodle,400,1600,1196
Pride Potato Shodoshima Olive,koikeya,0,2.49,Japan,4.7,Yami,Noodle,400,1600,996
HJ Multiple Peanuts Pop Rice 286g,huijifood,0,2.69,Mainland China,5,Yami,Noodle,400,1600,1076
Golden Fried Crab Flavor Potato Chips 135g,lay's,0,3.59,Mainland China,5,Yami,Noodle,400,1600,1436
MIX Spicy Tasty Stick 60g,vfoods,0,0.99,Thailand,4.7,Yami,Noodle,400,1600,396
New Orlean Spicy 55g,calbee,0,2.29,Japan,4.2,Yami,Noodle,400,1600,916
Potato Chips Cumin BBQ Flavour 52g,jane jane,0,2.99,Taiwan,4.7,Yami,Noodle,400,1600,1196
Spicy Popcorn Snack 110g,jayone,0,1.69,Korea,4.6,Yami,Noodle,400,1600,676
PIKKARA Salty Taste Japanese Snack 55g,bourbon,0,2.09,Japan,4.5,Yami,Noodle,400,1600,836
NIORTH SEA  Fish Chips Coconut Flavor  22g,north sea,0,1.59,Taiwan,4.2,Yami,Noodle,400,1600,636
Corn Chips Sea Salt Flavor 35g,dongxiaojie,0,1.29,Mainland China,4.2,Yami,Noodle,400,1600,516
French Fries Lake's Salt and Seaweed Flavor 90g,pop-smile,0,2.49,Taiwan,4.5,Yami,Noodle,400,1600,996
Potato Chips Chicken Flavor 80g,pop-smile,0,2.09,Taiwan,4.7,Yami,Noodle,400,1600,836
Corn Cracker Fried Garlic Flavor 80g,calbee,0,2.49,Japan,4.8,Yami,Noodle,400,1600,996
GRILL A CORN Lobster in supreme soup flavor 80g,calbee,0,2.49,Japan,4.8,Yami,Noodle,400,1600,996
Potato Deep Ridge Chips Pepper Chicken Flavor 40g,lay's,0,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Crunchy Cube  (Yogurt) 40g,omg,0,1.89,Taiwan,4,Yami,Noodle,400,1600,756
Crunchy Cube Chocolate Flavor 40g,omg,0,1.89,Taiwan,4.7,Yami,Noodle,400,1600,756
Puffed Rice Mustard Flavor 100g,captain danny,0,5.49,Taiwan,5,Yami,Noodle,400,1600,2196
Puffed Rice Strawberry Flavor 100g,captain danny,0,5.49,Taiwan,4.6,Yami,Noodle,400,1600,2196
GRILL A CORN HOT & SPICY 80g,calbee,0,1.99,Japan,4.9,Yami,Noodle,400,1600,796
Honmorokoshi Corn Puff 45g,tohato,0,2.29,Japan,5,Yami,Noodle,400,1600,916
WW Red Quinoa Rice Crackers 90g,want want,0,1.69,Taiwan,3.8,Yami,Noodle,400,1600,676
Popcorn Cinema artificially hot chicken flavored 35g,shirakiku,0,2.19,Japan,4.7,Yami,Noodle,400,1600,876
GUAI GUAI Corn Snack Ccoconut Flavor 80g,kwan,0,2.69,Taiwan,5,Yami,Noodle,400,1600,1076
Rice Crackers Seaweed 43g,oh ma grain,0,1.09,United States,4.4,Yami,Noodle,400,1600,436
MATON Casava Chips Cheese 75g,matoh,0,1.39,Indonesia,4.4,Yami,Noodle,400,1600,556
Matball Snack Butter Garlic Flavor 120g,haitai,0,2.99,Korea,4.4,Yami,Noodle,400,1600,1196
Corn Sticks Hot&Sour 60g,cheetos,0,1.49,Mainland China,4.4,Yami,Noodle,400,1600,596
Rice Cracker Shrimp 80g,ikedaya,0,2.59,Japan,4.1,Yami,Noodle,400,1600,1036
Wang Chang Gu-Sesamen Snack 275g,samyang,0,3.39,Korea,4.4,Yami,Noodle,400,1600,1356
Shrimp Fries Cheese Flavor 80g,dayanxia,0,3.99,Taiwan,4.6,Yami,Noodle,400,1600,1596
AJIZUKUSHI Cracker 178g,wakabato,0,4.29,Japan,4.8,Yami,Noodle,400,1600,1716
Shrimp Flavored Chip Garlic Flavor 56g,jayone,0,1.79,Korea,4.7,Yami,Noodle,400,1600,716
Rice Stick Sesame Flavor 400g,milaotou,0,4.39,Mainland China,4.8,Yami,Noodle,400,1600,1756
Rice Stick Peanut Flavor 400g(Random new and old packaging),milaotou,0,4.39,Mainland China,4.6,Yami,Noodle,400,1600,1756
Crispy Roll Cream Cheese Flavor 80g,neo,0,2.29,Korea,4.9,Yami,Noodle,400,1600,916
Crispy Roll Vanilla Flavor 80g,neo,0,2.29,Korea,4.6,Yami,Noodle,400,1600,916
Cuttlefish Snack Family Pack 260g,nongshim,0,5.99,Korea,5,Yami,Noodle,400,1600,2396
Cuttlefish Snack 55g,nongshim,0,1.49,Korea,4.7,Yami,Noodle,400,1600,596
Cho Chung U-Gua Rice Snack Family Pack 290g,nongshim,0,5.49,Korea,5,Yami,Noodle,400,1600,2196
WL Spicy Potato Chips 40g,weilong,0,2.89,Mainland China,4.3,Yami,Noodle,400,1600,1156
Hot & Spicy Flavor 68g,doritos,0,1.99,Mainland China,4.6,Yami,Noodle,400,1600,796
Lays' Potato Avocado Chips Wasabi Flavor 90g,lay's,0,2.99,Mainland China,4.2,Yami,Noodle,400,1600,1196
Potato Chips Fried Crab Flavor 70g,lay's,0,2.29,Mainland China,4.7,Yami,Noodle,400,1600,916
Lays' Potato Chips Grilled Eel Flavor 70g,lay's,0,2.29,Mainland China,4.4,Yami,Noodle,400,1600,916
Potato Chips Seaweed Flavor 318g,lz,0,6.59,Mainland China,3.1,Yami,Noodle,400,1600,2636
GANYUAN Pea Original 285g,kam yuen,0,3.69,Mainland China,4.7,Yami,Noodle,400,1600,1476
Potato Chips Cherry Blossom Flavor Limited Edition 65g,lay's,0,2.29,Mainland China,2.8,Yami,Noodle,400,1600,916
Yum Chips Tomato Beef Flavor 90g,aiyomi,0,2.59,Mainland China,3.4,Yami,Noodle,300,1200,777
Baked Potato Chips Vegetable Flavor 56g,xiaowangzi,0,2.79,Mainland China,5,Yami,Noodle,400,1600,1116
Baked Potato Chips Spicy Flavor 56g,xiaowangzi,0,2.79,Mainland China,4,Yami,Noodle,400,1600,1116
Baked Potato Chips Spicy Flavor 90g,xiaowangzi,0,3.29,Mainland China,4.7,Yami,Noodle,400,1600,1316
Potato Chips Japenese Salad Flavor 70g,orion,0,2.69,Korea,4.7,Yami,Noodle,400,1600,1076
"Potato Chips BBQ Flavor, 70g",lay's,0,2.29,Mainland China,4.7,Yami,Noodle,400,1600,916
Potato Chips Pure Spicy Flavor 70g,lay's,0,2.29,Mainland China,4.7,Yami,Noodle,400,1600,916
Organic Crunchy Rice Rolls Apple Cinnamon Flavor 59g,jayone,0,2.59,Korea,5,Yami,Noodle,400,1600,1036
Sakura Shrimps Craker Shrimp Flavor 16g*20pcs,haoyudao,0,6.49,Mainland China,4.5,Yami,Noodle,400,1600,2596
LONELY GOD Potato Rice Chips BBQ Flavor 70g,want want,0,1.99,Taiwan,3.2,Yami,Noodle,400,1600,796
French Fries Tomato Flavor 100g,cuishengsheng,0,3.69,Mainland China,4.7,Yami,Noodle,25,100,92
Rice Pie Classic Original Flavor 228g,nida,0,2.49,Mainland China,4.2,Yami,Noodle,400,1600,996
Yam Chips Egg Yolk Flavor 35g,aishang,0,0.89,Mainland China,4.3,Yami,Noodle,300,1200,267
Potato Chips BBQ Flavor 50g,oishi,0,2.19,Mainland China,4.8,Yami,Noodle,400,1600,876
Sour Cream & Onion Flavor Banana Chips 45g,hom,0,2.79,Thailand,4.5,Yami,Noodle,400,1600,1116
Potato Chips Crab Curry Flavour Chips 52g,tasto,0,2.39,Thailand,4.2,Yami,Noodle,400,1600,956
Baked Crispy Coconut Chips 84g,jans,0,2.59,Indonesia,4.3,Yami,Noodle,400,1600,1036
Yam Chips Snacks Tomato Flavor 100g,yumei,0,1.69,Mainland China,4,Yami,Noodle,400,1600,676
Potato Chips Sea Salt with Black Peeper Flavor 70g,lay's,0,2.29,Mainland China,4.5,Yami,Noodle,400,1600,916
Rice Cracker Seaweed Flavor 150g,weilong,0,3.99,Mainland China,5,Yami,Noodle,400,1600,1596
Senbei Rice Cracker 92g,want want,0,2.19,Taiwan,5,Yami,Noodle,400,1600,876
WANT-WANT Shelly Senbei Rice Crackers 72g,want want,0,1.39,Taiwan,5,Yami,Noodle,400,1600,556
Potato Chips Braised Pork Flavor 104g,lay's,0,3.29,Mainland China,4.9,Yami,Noodle,400,1600,1316
Mixes The Original Flavor of Crisp Cereal 70g,orion,0,2.69,Korea,4.6,Yami,Noodle,400,1600,1076
Single Dog Potato Chip Japanese Wasabi 70g,danshenlaing,0,2.79,Mainland China,4.3,Yami,Noodle,25,100,70
Corn Chips Original Flavor 80g,koushuiwa,0,2.99,Mainland China,4.1,Yami,Noodle,400,1600,1196
Onion Rings 0g Trans Fat 40g,oishi,53,1.49,Mainland China,4.8,Yami,Noodle,400,1600,596
Prawn Crackers Spicy Flavor 60g,oishi,62,1.69,Mainland China,4.5,Yami,Noodle,400,1600,676
x HAITAI Baked Onion Ring 140g,calbee,63,3.29,Japan,4.6,Yami,Noodle,400,1600,1316
Potato Chips BBQ 104g,lay's,45,3.29,Mainland China,4.7,Yami,Noodle,400,1600,1316
Onion flavored  Rings 90g,nongshim,53,1.79,Korea,4.5,Yami,Noodle,400,1600,716
Potato Chips LuoSiFen Flavor 60g,lay's,47,3.49,Mainland China,4.3,Yami,Noodle,400,1600,1396
?€?Frozen?€?Fish Tofu (New Flavor) 198g,jia jia,1,4.99,Mainland China,5,Yami,Noodle,400,1600,1996
Grill A Corn Sweet Corn Flavor 80g,four seas,45,2.99,Mainland China,4.8,Yami,Noodle,400,1600,1196
Mimi Shrimp Chips Beef  Flavor 180g,aishang,34,1.99,Mainland China,4.6,Yami,Noodle,300,1200,597
Grill A Corn Lobster Flavor 80g,four seas,41,2.99,Mainland China,4.5,Yami,Noodle,400,1600,1196
Honey Butter Flavored Chips 60g,cuishengsheng,24,0.99,Mainland China,5,Yami,Noodle,25,100,25
Potato Chips Tomato Flavor 70g,lay's,63,2.29,Mainland China,4.9,Yami,Noodle,400,1600,916
Hot Spicy Potato Chips 50g,four seas,34,2.59,Mainland China,4.3,Yami,Noodle,400,1600,1036
Yam Thin Sheet Honeydew Roasting Wings Flavor 90g,koushuiwa,37,3.09,Mainland China,4.8,Yami,Noodle,400,1600,1236
Grill A Corn Spicy Flavor 80g,four seas,33,2.99,Mainland China,4.5,Yami,Noodle,400,1600,1196
PANPAN Seaweed Crunch Chicken Flavor 105g,asia foods,80,1.79,Mainland China,4.7,Yami,Noodle,300,1200,537
Slim Pure Potato Sesame Oil & Rock Salt,koikeya,3,1.99,Japan,5,Yami,Noodle,400,1600,796
Senbei Rice Crackers 350g,want want,63,7.49,Taiwan,5,Yami,Noodle,400,1600,2996
BINGGREA Crab Shape Snack Original 70g,binggrae,24,2.29,Korea,4.6,Yami,Noodle,25,100,57
PPAH Seh Shrimp Chip 60g,haitai,35,1.89,Korea,4.1,Yami,Noodle,400,1600,756
OyatsuCompany Jyujyutsu Kaisen Baby Star Ramen Chicken Flavor,babystar,2,0.99,Japan,5,Yami,Noodle,200,800,198
Lay's Potato Chips Spicy Crayfish Flavor 104g,lay's,9,3.49,Mainland China,4.7,Yami,Noodle,400,1600,1396
Nan Jing Ban Ya 26g,bubusheng,16,0.79,Mainland China,4.8,Yami,Noodle,400,1600,316
Turtle Chips Corn Soup 295g,orion,4,7.99,Korea,5,Yami,Noodle,400,1600,3196
Puff Milk 65g,imei,2,1.89,Taiwan,5,Yami,Noodle,400,1600,756
Baked Potato Chips Beef 104g,orion,15,3.49,Korea,4.6,Yami,Noodle,400,1600,1396
French fries Black Pepper Flavor 100g,cuishengsheng,16,3.49,Mainland China,4.6,Yami,Noodle,25,100,87
K-Chips Hot & Spicy Tteokbokki Rice Cake,lotte korea,7,2.99,Korea,4.4,Yami,Noodle,400,1600,1196
Caramel Corn Matcha 77g,tohato,6,2.59,Japan,4.7,Yami,Noodle,400,1600,1036
Sesame Pan Cake 200g,nice choice,6,4.39,Taiwan,4.7,Yami,Noodle,400,1600,1756
Shrimp Chins Snack Original Flavor,kabuto,11,0.89,Korea,4.4,Yami,Noodle,400,1600,356
Tomato Flavor 50g,angel potato chips,10,1.49,Mainland China,3.7,Yami,Noodle,200,800,298
Petit Potato Soup Flavor 45g,bourbon,6,1.99,Japan,4.8,Yami,Noodle,400,1600,796
Rice Crackers Salty 105g,jayone,9,1.99,Unclear,4.3,Yami,Noodle,400,1600,796
Shrimp Crackers Roasted Tamatoes 85g,papatonk,1,3.49,Indonesia,5,Yami,Noodle,400,1600,1396
Short Ribs Flavor Snack 50g,bubusheng,4,0.59,Mainland China,5,Yami,Noodle,400,1600,236
Corn Chips 70g,ybc,3,2.29,Japan,5,Yami,Noodle,400,1600,916
YUKI/LOVE Corn Cracker Strawberry 55g,yuki&love,6,1.19,Taiwan,4.7,Yami,Noodle,400,1600,476
Rice Cracker Shrimp Mustard Mayonaise 55g,honda,2,2.99,Japan,5,Yami,Noodle,400,1600,1196
BBQ Flavor Corn Snack 155g,lotte korea,5,3.49,Korea,3.6,Yami,Noodle,400,1600,1396
Potato Chips Braised Flavor+ BBQ Flavor+Squid Flavor,lay's,5,6.99,Mainland China,4.6,Yami,Noodle,400,1600,2796
Churros Cheese Cream Snack 12*19g,wang food,1,8.99,Korea,4,Yami,Noodle,400,1600,3596
?€?Frozen?€?Pollock Fish Roll 10pcs,laurel,3,2.49,Mainland China,5,Yami,Noodle,400,1600,996
Potato Chips Chicken Flavor 60g,calbee,3,2.29,Japan,5,Yami,Noodle,400,1600,916
Potato Chips Sour Cream Onion Flavor 56g,koikeya,6,2.29,Japan,4.5,Yami,Noodle,400,1600,916
Artificial Chicken Flavor 50g,angel potato chips,2,1.49,Mainland China,3,Yami,Noodle,200,800,298
Churro Honey and Peanut Flavor 72g,crown,4,1.49,Korea,4.8,Yami,Noodle,25,100,37
Shrimp Chins Snack Pad Thai Flavor 24g,kabuto,4,0.89,Korea,4.5,Yami,Noodle,400,1600,356
