Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Roasted Laver Sprinkle Shrimp 20g,master hee's,3,1.99,Korea,5,Yami,Dried Seafood,400,1600,796
Seaweed Crisps Wasabi Flavor 30g,master hee's,13,2.69,Korea,5,Yami,Dried Seafood,400,1600,1076
Seaweed Crisps Cheese Flavor 30g,master hee's,19,2.69,Korea,4.6,Yami,Dried Seafood,400,1600,1076
WANG Roasted Seaweed Sushi Nori 72g,wang food,10,8.49,Korea,5,Yami,Dried Seafood,400,1600,3396
Shredded Smoked Squid Hot Smoked 57g,shirakiku,4,3.49,Japan,3.2,Yami,Dried Seafood,400,1600,1396
Spicy Salted Egg Salmon Skin Hot Bloom Edition 104g,irvins,1,9.99,Singapore,3,Yami,Dried Seafood,400,1600,3996
Roasted Laver Sprinkle Original 20g,master hee's,5,1.99,Korea,5,Yami,Dried Seafood,400,1600,796
TENGXIN FOODS Srab Sticker Spicy Flavor 300g,haixin,79,6.99,Mainland China,4.2,Yami,Dried Seafood,25,100,174.75
Seaweed Crisps Spicy Flavor 30g,master hee's,13,2.69,Korea,4.6,Yami,Dried Seafood,400,1600,1076
[President brand] Wild abalone in clear soup 165G 10 PCS,president brand,0,52.99,United States,0,Yami,Dried Seafood,400,1600,21196
Sailfish Floss 305g,hsintungyang,23,11.99,Taiwan,4.6,Yami,Dried Seafood,400,1600,4796
Roasted Laver Traditional 4g*3,master hee's,8,2.09,Korea,4.8,Yami,Dried Seafood,400,1600,836
Antler slices Northeast Jilin antler slices antler blood slices antler slices nourishing yang and tonifying kidney 50,tong ren tang,0,46.8,Mainland China,0,Yami,Dried Seafood,400,1600,18720
Roasted and Seasoned Green Tea Laver,assi brand,0,5.99,Korea,0,Yami,Dried Seafood,300,1200,1797
Japanese Miso Sardine Fish Can 100g,nissui,105,2.29,Japan,4.6,Yami,Dried Seafood,400,1600,916
Peru Squid Original Flavor 80g,jinzai,0,5.99,Mainland China,0,Yami,Dried Seafood,400,1600,2396
Ginseng Deer Oral Liquid Ginseng Deer Antler Epimedium Wolfberry Deer Whip 10 sticks,renhe,0,55,Mainland China,0,Yami,Dried Seafood,400,1600,22000
American Ginseng Gift American Ginseng Tablets Lozenge Slices American Ginseng Gift Box 1.6 Specification 100g,tong ren tang,0,148.8,Mainland China,0,Yami,Dried Seafood,400,1600,59520
WANG Fish Cake Cheese Flavor 10pc 340g,wang food,50,5.69,Korea,4,Yami,Dried Seafood,400,1600,2276
Big Sheet Seaweed Spicy Flavor 38g,tao kae noi,13,3.89,Thailand,4.8,Yami,Dried Seafood,400,1600,1556
Roasted Green Tea Seaweed 50g,haitai,57,2.89,Korea,4.8,Yami,Dried Seafood,25,100,72.25
Seasoned Seaweed 22.7g,shirakiku,4,4.59,Japan,4.2,Yami,Dried Seafood,400,1600,1836
Peru Squid Black Pepper Flavor 80g,jinzai,1,5.99,Mainland China,5,Yami,Dried Seafood,400,1600,2396
Jinduigu Tender Tofu Mushroom Snack  Hot Flavor 180g,jinduigu food,149,2.69,Mainland China,4.7,Yami,Dried Seafood,400,1600,1076
Ready-to-eat Mackerel Soy Sauce Flavor 150g,ssk sales,2,3.59,Japan,4.5,Yami,Dried Seafood,400,1600,1436
Prepared Shedded Squid 85g,jane jane,13,4.89,Taiwan,4.6,Yami,Dried Seafood,200,800,978
Ground Fried Marlin Floss 200g,weiyi,0,8.99,Taiwan,0,Yami,Dried Seafood,400,1600,3596
WANG Fish Cake/Sausage BBQ Flavor 10 Sticks,wang food,11,5.69,Korea,4.1,Yami,Dried Seafood,400,1600,2276
YAKI NORI Roasted Seaweed 50 Sheets,shirakiku,5,11.99,Japan,4.6,Yami,Dried Seafood,400,1600,4796
Fried Dace 6.5 oz,yujiaxiang,0,3.69,Mainland China,0,Yami,Dried Seafood,400,1600,1476
Shredded Smoked Squid Smoked Spicy Flavor 170g,shirakiku,6,12.69,Japan,3.8,Yami,Dried Seafood,400,1600,5076
Sushi Nori 25g,hanweiduo,2,4.59,Mainland China,5,Yami,Dried Seafood,25,100,114.75
Roasted Laver Traditional 4g*20,master hee's,4,11.99,Korea,4,Yami,Dried Seafood,400,1600,4796
Roasted Laver Spicy 5g*20,master hee's,5,11.99,Korea,4.6,Yami,Dried Seafood,400,1600,4796
Shredded Smoked Squid Spicy Flavor 198g,shirakiku,45,12.99,Japan,4,Yami,Dried Seafood,400,1600,5196
Nitsukegai 270g,marumatsu,0,14.99,Japan,0,Yami,Dried Seafood,400,1600,5996
Roasted Laver Spicy 5g*3,master hee's,0,2.09,Korea,0,Yami,Dried Seafood,400,1600,836
Healthy breakfast two-piece combo 2 bags of deep sea swordfish floss + 2 bags of pork floss 200g per bag,nestlady,0,65.99,United States,0,Yami,Dried Seafood,400,1600,26396
Sushi Nori Premium Roasted Sea Vegetables 21g,takaokaya,0,4.99,Japan,0,Yami,Dried Seafood,400,1600,1996
Fermented Soya Bean Croaker 185g,Unclear,1,3.89,Mainland China,5,Yami,Dried Seafood,400,1600,1556
Shredded Squid Smoked 170g,shirakiku,17,12.99,Japan,4.3,Yami,Dried Seafood,400,1600,5196
Home Fish Sausage Vegetable 300g,jinju,4,2.59,Korea,3.5,Yami,Dried Seafood,400,1600,1036
YUJIAXIANG Canned Dace Salted Black Bean  184g,yujiaxiang,2,3.39,Mainland China,5,Yami,Dried Seafood,400,1600,1356
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom ??Dry Matsutake Mushrooms,xlseafood,2,19.99,United States,5,Yami,Dried Seafood,400,1600,7996
Sushi Nori 50 Sheets,shirakiku,7,14.99,Japan,5,Yami,Dried Seafood,400,1600,5996
Seaweed Crisps Original Flavor 30g,master hee's,11,2.69,Korea,4.6,Yami,Dried Seafood,400,1600,1076
Seasoned Whelk 90g,hotei,9,6.39,Japan,4,Yami,Dried Seafood,25,100,159.75
Antler slices Northeast Jilin antler slices antler blood slices antler slices nourishing yang and tonifying kidney 50,tong ren tang,0,46.8,Mainland China,0,Yami,Dried Seafood,400,1600,18720
Japanese Miso Sardine Fish Can 100g,nissui,105,2.29,Japan,4.6,Yami,Dried Seafood,400,1600,916
Peru Squid Original Flavor 80g,jinzai,0,5.99,Mainland China,0,Yami,Dried Seafood,400,1600,2396
Ginseng Deer Oral Liquid Ginseng Deer Antler Epimedium Wolfberry Deer Whip 10 sticks,renhe,0,55,Mainland China,0,Yami,Dried Seafood,400,1600,22000
Peru Squid Black Pepper Flavor 80g,jinzai,1,5.99,Mainland China,5,Yami,Dried Seafood,400,1600,2396
Organic Roasted & Seaweed 4gx10 pack,shirakiku,29,4.99,Japan,4.7,Yami,Dried Seafood,400,1600,1996
Premium A+  Mushroom Mainland China Shiitake 454g 16oz,xlseafood,0,26.99,United States,0,Yami,Dried Seafood,400,1600,10796
President Brand American Ginseng  Small Long 4oz Box,president brand,0,21.99,United States,0,Yami,Dried Seafood,400,1600,8796
Premium A+   Mushroom Mainland China Shiitake 227g 8oz,xlseafood,0,14.99,United States,0,Yami,Dried Seafood,400,1600,5996
Premium JUMBO Wisconsin Ginseng 5/6-Year-Growth Pure Ginseng Root Slice 4OZ Pack,xlseafood,0,69.99,United States,0,Yami,Dried Seafood,400,1600,27996
Master Hee's Omega Plus Spicy Roasted Laver 11g*8 bag,master hee's,7,11.99,Korea,5,Yami,Dried Seafood,400,1600,4796
President Brand American Ginseng Medium Slice 4oz Box,president brand,0,27.99,United States,0,Yami,Dried Seafood,400,1600,11196
Roasted Laver Wasabi 4.5g*20,master hee's,2,11.99,Korea,0,Yami,Dried Seafood,400,1600,4796
Korea  Red Ginseng 75g,huifeng,1,197,United States,5,Yami,Dried Seafood,400,1600,78800
President Brand American Ginseng Small Half Short 4oz Box,president brand,0,27.99,United States,0,Yami,Dried Seafood,400,1600,11196
President Brand American Ginseng Large Long 4oz Box,president brand,0,27.99,United States,0,Yami,Dried Seafood,400,1600,11196
President Brand American ginseng Candy Gift boxes 8oz,president brand,0,11.99,United States,0,Yami,Dried Seafood,400,1600,4796
Changbai Mountain American Ginseng Sliced Lozenges American Ginseng Slices American Ginseng Slices 0.8cm in diameter 50g,guangyaobaiyunshan,0,42.9,Mainland China,0,Yami,Dried Seafood,400,1600,17160
Beijing Tong Ren Tang American Ginseng Slices Wisconsin Ginseng Tablet 80g,tong ren tang,0,89.99,Mainland China,0,Yami,Dried Seafood,400,1600,35996
American Ginseng Whole Root   125g - 100%natural  Non-GMO Gluten Free Herb  Grown Hand Selected,nestlady,1,36,United States,5,Yami,Dried Seafood,400,1600,14400
Pillars Ginseng 1 box,huifeng,0,267.99,United States,0,Yami,Dried Seafood,400,1600,107196
President Brand American Ginseng Extra Large Slice 4oz Box,president brand,0,37.99,United States,0,Yami,Dried Seafood,400,1600,15196
Changbai Mountain American Ginseng Sliced Lozenges American Ginseng Slices American Ginseng Slices 0.8cm in diameter 50g,guangyaobaiyunshan,0,36.9,Mainland China,0,Yami,Dried Seafood,400,1600,14760
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled Diameter 1.4cm 100g,guangyaobaiyunshan,0,75.9,Mainland China,0,Yami,Dried Seafood,400,1600,30360
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled Diameter 1cm 100g,guangyaobaiyunshan,0,52.7,Mainland China,0,Yami,Dried Seafood,400,1600,21080
Semi-Wild Little Ball Head Ginseng  115g,ontario pure ginseng,0,97.66,Canada,0,Yami,Dried Seafood,400,1600,39064
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled 0.8cm Diameter 100g,guangyaobaiyunshan,0,42.8,Mainland China,0,Yami,Dried Seafood,400,1600,17120
Master Hee's Omega Plus Traditional Roasted Laver 9g*8 bag,master hee's,4,11.99,Korea,5,Yami,Dried Seafood,400,1600,4796
Littfe Yellow Croaker Fermented Soya Bean 106g,Unclear,1,3.69,Mainland China,5,Yami,Dried Seafood,400,1600,1476
Morchella 1 box,huifeng,3,68,United States,5,Yami,Dried Seafood,400,1600,27200
Grade Premium A+  Inner Mongolia Fa-choi I pcs per pack 80g,xlseafood,0,19.99,United States,0,Yami,Dried Seafood,400,1600,7996
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled 0.6cm Diameter 100g,guangyaobaiyunshan,0,33.8,Mainland China,0,Yami,Dried Seafood,200,800,6760
CJ BIBIGO Seaweed Crisps BBQ 20g,che il jedang,20,2.29,Korea,4,Yami,Dried Seafood,100,400,229
CJ BIBIGO Seaweed Crisps Original 20g,che il jedang,10,2.29,Korea,4.2,Yami,Dried Seafood,25,100,57.25
Pilos Antler 1 box,huifeng,0,119,United States,0,Yami,Dried Seafood,400,1600,47600
American Ginseng Slices Pruned and Sliced Large Pieces of Changbai Mountain American Ginseng 80g,tong ren tang,0,63.7,Mainland China,0,Yami,Dried Seafood,400,1600,25480
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom Wide Black Truffle 8oz 113g pack,xlseafood,0,59.99,United States,0,Yami,Dried Seafood,400,1600,23996
Premium Wisconsin Ginseng Pure Ginseng Root Powder 4oz 113g,xlseafood,0,39.99,United States,0,Yami,Dried Seafood,400,1600,15996
President Brand American Ginseng Medium Slice 8oz bag,president brand,0,67.99,United States,0,Yami,Dried Seafood,400,1600,27196
President Brand American Ginseng Large Half Short 4oz Box,president brand,0,32.99,United States,0,Yami,Dried Seafood,400,1600,13196
JINGDUIGU  Hand Made Tender Tofu Snack Pickled Pepper Flavor 180g,jinduigu food,129,2.49,Mainland China,4.7,Yami,Dried Seafood,400,1600,996
Wild Elk Antler Top 37.5g,parkland,0,180,Canada,0,Yami,Dried Seafood,400,1600,72000
Kiss Burn(Braised Beef) 260g,weilong,16,5.29,Mainland China,4.8,Yami,Dried Seafood,400,1600,2116
WANG Fish Cake Hot Pepper Flavor 10sticks 340g,wang food,52,5.69,Korea,3.3,Yami,Dried Seafood,400,1600,2276
KAMYENJAN Chinese Sausage 340g USDA Certified,kim ram jam,105,5.99,Taiwan,4.9,Yami,Dried Seafood,400,1600,2396
Kiss Burn( Spicy Chicken Sauce) 260g,weilong,19,2.95,Mainland China,4.8,Yami,Dried Seafood,400,1600,1180
Konjac Spicy Flavor Snack  252g,weilong,1,5.49,Mainland China,5,Yami,Dried Seafood,400,1600,2196
GGZ Shredded Vegetarian Steak(Spicy) 32g*30,gagazui,90,8.99,Mainland China,4.8,Yami,Dried Seafood,400,1600,3596
GGZ Shredded Vegetarian Steak(BBQ) 32g*30,gagazui,118,8.99,Mainland China,4.8,Yami,Dried Seafood,300,1200,2697
Hawthorn Berry Jam 135g,yi-meng red farm,3,3.39,Mainland China,4.7,Yami,Dried Seafood,400,1600,1356
Plum Cake Honey Flavor 80g,ume house,51,4.69,Mainland China,4.8,Yami,Dried Seafood,400,1600,1876
Rongnuo Sea Food Spicy & Hot Prawn Meat 100g,rongnuohaishi,1,6.89,Mainland China,5,Yami,Dried Seafood,400,1600,2756
Hot Konjac Hot Flavor 20Pcs 360g,weilong,474,5.99,Mainland China,4.8,Yami,Dried Seafood,400,1600,2396
Gluten Slices 250g,xiaoyaolaoyangjia,6,3.29,Mainland China,5,Yami,Dried Seafood,400,1600,1316
Black Tofu Skin 40g,wenheyou,6,1.99,Mainland China,4.2,Yami,Dried Seafood,400,1600,796
LIUM Prune 160g,liuliumei,73,3.89,Mainland China,4.9,Yami,Dried Seafood,400,1600,1556
3 FLOWERS Haw Flakes 90g,xianyanghua,65,1.29,Mainland China,4.7,Yami,Dried Seafood,400,1600,516
Preserved Fruit of Haw 150g,yida,95,2.69,Mainland China,4.9,Yami,Dried Seafood,400,1600,1076
Hawthorn Slice 100g,big green,3,1.79,Mainland China,3,Yami,Dried Seafood,200,800,358
BESTAL Cooked Ham 454g,maling,55,5.69,Mainland China,4.6,Yami,Dried Seafood,400,1600,2276
CACHE'DE CHEF Premium Ham  Luncheon Meat 340g USDA Certified,chuzhibao,65,4.19,United States,4.5,Yami,Dried Seafood,300,1200,1257
Chinese Style Sausage 454g,wing wing,141,7.89,Canada,4.7,Yami,Dried Seafood,400,1600,3156
Rock Sugar Preserved Plum 135g,ten wow,40,4.59,Mainland China,4.6,Yami,Dried Seafood,400,1600,1836
Beancurd Knot 300g,shuangxi,0,3.99,Mainland China,0,Yami,Dried Seafood,400,1600,1596
Hunan Stinky Tofu 235g,xiangmeizi,0,8.99,Mainland China,0,Yami,Dried Seafood,400,1600,3596
CHINESE BRAND Hot Flavor Beef Jerky 42.52g,chinesebrandbeefjerky,65,3.19,United States,4,Yami,Dried Seafood,300,1200,957
Salted Sliced Preserved Plum 135g,ten wow,31,4.59,Mainland China,4.7,Yami,Dried Seafood,400,1600,1836
Stinky Tofu 125g,wenheyou,0,3.59,Mainland China,0,Yami,Dried Seafood,400,1600,1436
LIUM Preserved Plum 160g,liu liu orchard,94,4.19,Mainland China,4.5,Yami,Dried Seafood,400,1600,1676
Hunnan Stinky Tofu-Sweet&Spicy Flavor 238g,xiangmeizi,0,8.99,Mainland China,0,Yami,Dried Seafood,400,1600,3596
Hawthron Chips with Probiotics 180g,yida,1,5.99,Mainland China,5,Yami,Dried Seafood,400,1600,2396
Hawthorn Berry Slice 120g,big green,238,2.29,Mainland China,4.8,Yami,Dried Seafood,300,1200,687
Gaobeidian Sliced Bean Curd 400g,hd,0,3.99,Mainland China,0,Yami,Dried Seafood,25,100,99.75
Sour&Spicy Bamboo Shoot Strip 453g,jhc,0,2.59,Mainland China,0,Yami,Dried Seafood,25,100,64.75
Shredded Laminaria 100g,jinhailin,0,2.19,Mainland China,0,Yami,Dried Seafood,400,1600,876
Hawthorn Products 350g,yimu,0,3.69,Mainland China,0,Yami,Dried Seafood,400,1600,1476
Shrimp Skin 60g,mushroomstorm,17,9.49,Mainland China,4.9,Yami,Dried Seafood,400,1600,3796
Surimi Bean Products (Original) 22g*30,gagazui,0,9.99,Mainland China,0,Yami,Dried Seafood,400,1600,3996
Spicy Scallop Ramen,rongnuohaishi,0,19.99,Mainland China,0,Yami,Dried Seafood,400,1600,7996
Mild Spicy Flavor Beef Jerky 80g,old farm,0,12.49,Taiwan,0,Yami,Dried Seafood,400,1600,4996
Fried Gluten Ball 50g,spring farm,2,1.69,Mainland China,4.5,Yami,Dried Seafood,400,1600,676
Original Flavor Beef Jerky 80g,old farm,0,12.49,Taiwan,0,Yami,Dried Seafood,400,1600,4996
YIMENG Healthy Hawthorn Snacks Balls 280g,yi-meng red farm,67,3.89,Mainland China,4.7,Yami,Dried Seafood,400,1600,1556
Hawthorn  Flakes 180g,yida,68,2.99,Mainland China,4.8,Yami,Dried Seafood,400,1600,1196
Pickled Vegetable 200g,other brands,0,2.99,Unclear,0,Yami,Dried Seafood,400,1600,1196
Mixed Veggie Chips 35g,greenday,0,2.89,Thailand,0,Yami,Dried Seafood,25,100,72.25
Original Beef Jerky 170g,hsintungyang,1,12.99,Taiwan,4,Yami,Dried Seafood,400,1600,5196
Hawthron Jelly Sheet 300g,yida,0,2.89,Mainland China,0,Yami,Dried Seafood,400,1600,1156
Black Plum 80g,ume house,13,4.59,Mainland China,4.9,Yami,Dried Seafood,400,1600,1836
KAMYENJAN Chinese Sausage 396g USDA Certified,kim ram jam,32,6.99,Taiwan,4.8,Yami,Dried Seafood,400,1600,2796
SH Crispy Date 252g,sihong,78,4.99,Mainland China,4.9,Yami,Dried Seafood,400,1600,1996
Bean Curd Stick 340g,lam sheng kee,0,5.49,Taiwan,0,Yami,Dried Seafood,400,1600,2196
Beancurd Roll 300g,shuangxi,0,3.99,Mainland China,0,Yami,Dried Seafood,400,1600,1596
Chan Pui Mui Preserved Plum Cake 70g,ume house,25,4.99,Mainland China,4.9,Yami,Dried Seafood,400,1600,1996
Haw Cheese 200g,yida,68,2.99,Mainland China,4.8,Yami,Dried Seafood,400,1600,1196
Vegetarian Spicy Slices 100g,sheriff tea egg,0,6.99,Taiwan,0,Yami,Dried Seafood,400,1600,2796
Hawthron Lollipop with Probiotics 140g,yida,1,5.99,Mainland China,5,Yami,Dried Seafood,400,1600,2396
Spicy Gulten Rolls 120g,whiko,0,3.99,Mainland China,0,Yami,Dried Seafood,400,1600,1596
Instant Scallops and Scallops Original Flavor 200g,sea fortune,1,18.99,Mainland China,5,Yami,Dried Seafood,400,1600,7596
?€?Limited Time Buy 1 Get 1 Free?€?Hawthorn Berry Jam Sweet 250g,big green,17,2.39,Mainland China,4.8,Yami,Dried Seafood,100,400,239
Premium Plum Meat 85g,plum village,0,6.49,Taiwan,0,Yami,Dried Seafood,400,1600,2596
Spicy Konjac Snacks 108g,whiko,0,3.39,Mainland China,0,Yami,Dried Seafood,400,1600,1356
Hawthorn Rolls,yi-meng red farm,22,3.69,Mainland China,4.9,Yami,Dried Seafood,400,1600,1476
Whole Water Chestnut 20oz,maling,0,3.99,Mainland China,0,Yami,Dried Seafood,400,1600,1596
Roasted Seaweed Sushi Nori ( 10 Sheets ) 1oz,mifeng,0,2.49,Mainland China,0,Yami,Dried Seafood,400,1600,996
Sushi Nori with Sushi Roll 56g,mr fang's store,0,7.99,Mainland China,0,Yami,Dried Seafood,400,1600,3196
Fiber Hawthron Jelly Roll 208g,yida,2,4.89,Mainland China,5,Yami,Dried Seafood,400,1600,1956
Irodorika Marche Ichigo,kracie,2,4.29,Japan,5,Yami,Dried Seafood,400,1600,1716
Lactobacillus Hawthorn Roll,yida,2,5.99,Mainland China,4,Yami,Dried Seafood,400,1600,2396
Lemon Plum Slice 120g,ume house,2,4.59,Mainland China,4.5,Yami,Dried Seafood,400,1600,1836
Chinese Brand Sausage 312g,xishangxi,5,9.49,United States,4.6,Yami,Dried Seafood,400,1600,3796
Fiber Hawthron Sticks 208g,yida,1,4.89,Mainland China,5,Yami,Dried Seafood,400,1600,1956
Gotan Peel 125g,yifen,3,2.09,Mainland China,5,Yami,Dried Seafood,400,1600,836
Preserved Mustard Vegetable and Bamboo Shoot 258g,ba ban xian,4,9.39,Mainland China,4.5,Yami,Dried Seafood,300,1200,2817
Fiber Hawthron Chips 208g,yida,1,4.89,Mainland China,5,Yami,Dried Seafood,400,1600,1956
Spicy Scallop Ramen,rongnuohaishi,0,19.99,Mainland China,0,Yami,Dried Seafood,400,1600,7996
Surimi Bean Products (Original) 22g*30,gagazui,0,9.99,Mainland China,0,Yami,Dried Seafood,400,1600,3996
?€?Frozen?€?GLT Candied Haws Skewer 390g,glt,1,7.69,Mainland China,4,Yami,Dried Seafood,400,1600,3076
Mixed Veggie Chips 35g,greenday,0,2.89,Thailand,0,Yami,Dried Seafood,25,100,72.25
?€?Frozen?€?Pork Meat Balls 226.8g,weiquan,0,4.29,United States,0,Yami,Dried Seafood,400,1600,1716
KAMYENJAN Chinese Sausage 396g USDA Certified,kim ram jam,32,6.99,Taiwan,4.8,Yami,Dried Seafood,400,1600,2796
Instant kelp compressed round cakes 10 pieces,sea fortune,0,8.99,Mainland China,0,Yami,Dried Seafood,400,1600,3596
Gaobeidian Sliced Bean Curd 400g,hd,0,3.99,Mainland China,0,Yami,Dried Seafood,25,100,99.75
Bean Curd Stick 340g,lam sheng kee,0,4.69,Taiwan,0,Yami,Dried Seafood,400,1600,1876
Green Fragrant Concubine Raisins 450g,mr fang's store,0,17.99,Mainland China,0,Yami,Dried Seafood,400,1600,7196
Hawthorn Products 350g,yimu,0,3.69,Mainland China,0,Yami,Dried Seafood,400,1600,1476
Hawthron Rolls with Probiotics 180g,yida,1,5.99,Mainland China,5,Yami,Dried Seafood,400,1600,2396
Spicy Flavor Beef Jerky 80g,old farm,0,12.49,Taiwan,0,Yami,Dried Seafood,400,1600,4996
WEI CHUAN Pork Fu 567g,weiquan,7,17.99,United States,5,Yami,Dried Seafood,400,1600,7196
Salted Black Plum 190g,ten wow,47,5.99,Mainland China,4.7,Yami,Dried Seafood,400,1600,2396
WEI CHUAN Sweet Sausage 340g,weiquan,38,6.49,United States,4.7,Yami,Dried Seafood,400,1600,2596
Liquorice Lemon 140g,choi heong yuen bakery,8,4.99,Macao,3.5,Yami,Dried Seafood,25,100,124.75
Fried Tofu Bean Curd 120g,banxiaoxian,0,4.29,Mainland China,0,Yami,Dried Seafood,200,800,858
Xiuzhen Mushroom Chips 55g,holiji,0,7.49,Taiwan,0,Yami,Dried Seafood,25,100,187.25
Oats Thousand Crisp 120g TW,good appetite,0,2.99,Taiwan,0,Yami,Dried Seafood,400,1600,1196
Love Candied Fruit 180g,ten wow,62,5.99,Mainland China,4.8,Yami,Dried Seafood,400,1600,2396
Hawthorn Berry Chip 100g,big green,66,2.49,Mainland China,4.7,Yami,Dried Seafood,300,1200,747
No. 1 Golden Mango Meat 58g,yifen,12,3.23,Mainland China,4.7,Yami,Dried Seafood,400,1600,1292
Original Flavor Beef Strips 80g,old farm,0,12.49,Taiwan,0,Yami,Dried Seafood,400,1600,4996
Black Pepper Flavor Beef Jerky 80g,old farm,0,12.49,Taiwan,0,Yami,Dried Seafood,400,1600,4996
Garlic Flavor Beef Jerky 80g,old farm,0,12.49,Taiwan,0,Yami,Dried Seafood,400,1600,4996
jubes Nata De Coco Lychee Flavor 360g,wong coco,17,1.89,Mainland China,4.8,Yami,Dried Seafood,400,1600,756
Hawthorn Berry Ball 170g,big green,81,2.99,Mainland China,4.6,Yami,Dried Seafood,300,1200,897
Vegetable Chips 65g,holiji,0,6.89,Taiwan,0,Yami,Dried Seafood,25,100,172.25
DAXI Spicy Flavor Tofu Cake 150g,yuxiang,35,1.49,Taiwan,3.3,Yami,Dried Seafood,400,1600,596
WEI CHUAN Pork Sung 567g,weiquan,17,16.29,United States,4.8,Yami,Dried Seafood,400,1600,6516
Banana Chips 250g,minh phat,0,2.69,Vietnam,0,Yami,Dried Seafood,400,1600,1076
Extra Spicy Flavor Beef Jerky 80g,old farm,0,12.49,Taiwan,0,Yami,Dried Seafood,400,1600,4996
Preserved Plum 115g,ten wow,9,4.59,Mainland China,5,Yami,Dried Seafood,400,1600,1836
Spicy Luncheon Loaf (Made with Chicken and Pork) 340g,maling,46,3.99,Mainland China,4.1,Yami,Dried Seafood,400,1600,1596
WEI CHUAN Pork Fu 113g,weiquan,7,3.89,United States,3.1,Yami,Dried Seafood,400,1600,1556
Fried Pork 5oz,hsintungyang,16,10.99,Taiwan,4.8,Yami,Dried Seafood,400,1600,4396
CHINESE BRAND Fruit Flavor Beef Jerky 42.52g,chinesebrandbeefjerky,32,3.99,United States,3.7,Yami,Dried Seafood,100,400,399
Liquorice Olive 140g,choi heong yuen bakery,12,4.69,Macao,4,Yami,Dried Seafood,25,100,117.25
Shun Tai Vinegar Plum 180g,shun tai,0,10.99,Japan,0,Yami,Dried Seafood,400,1600,4396
Spicy Hot Vegetarian Beef 108g,wuxianzhai,126,2.39,Mainland China,4.6,Yami,Dried Seafood,400,1600,956
Macau Lemon Ginger 180g,choi heong yuen bakery,11,6.69,Macao,4.4,Yami,Dried Seafood,25,100,167.25
Silkworm Pupa 130g,yoo dong,19,1.59,Korea,4.5,Yami,Dried Seafood,400,1600,636
Tea Plum,shun tai,4,14.99,Japan,4.8,Yami,Dried Seafood,400,1600,5996
DOLLAR Pork Sausage 13oz,dollar food,10,8.29,United States,4.8,Yami,Dried Seafood,400,1600,3316
Chopped Pork And Ham Loaf 340g,great wall,52,4.99,Mainland China,4.3,Yami,Dried Seafood,25,100,124.75
Pitted Preserved Plum Tangerine Peel Flavored 60g,happyfull,0,3.69,Mainland China,0,Yami,Dried Seafood,25,100,92.25
Saiyuan Ebony plum 110g,saiyuan,1,4.29,Mainland China,5,Yami,Dried Seafood,400,1600,1716
Van Phat Jackfruit Chip 250g,vanphat,37,4.49,Vietnam,4.7,Yami,Dried Seafood,400,1600,1796
Crispy Sesame Dates 252g,sihong,57,3.69,Mainland China,4.9,Yami,Dried Seafood,400,1600,1476
jubes Nata De Coco Strawberry Flavor 360g,wong coco,8,1.89,Indonesia,4.9,Yami,Dried Seafood,400,1600,756
?€?Frozen?€?Spicy Brined Pork Ears 60g,chun wei kitchen,2,2.89,United States,4,Yami,Dried Seafood,200,800,578
Jujube 680g,mr fang's store,13,13.49,Mainland China,4.9,Yami,Dried Seafood,400,1600,5396
Yuba Roll 500g,double dragons,5,3.59,Mainland China,5,Yami,Dried Seafood,400,1600,1436
Spicy Bean Curd 528g,danshi,7,9.99,Mainland China,4.6,Yami,Dried Seafood,400,1600,3996
luncheon loaf 340g,maling,72,3.39,Mainland China,4.1,Yami,Dried Seafood,400,1600,1356
?€?Frozen?€?Crispy Pancake (Original) 450g,asian choice,0,3.99,Unclear,0,Yami,Dried Seafood,300,1200,1197
Perilla Plum400g,shun tai,0,14.99,Japan,0,Yami,Dried Seafood,400,1600,5996
Black Sugar Plum cake 50g,ume house,10,4.59,Mainland China,4.9,Yami,Dried Seafood,400,1600,1836
Luncheon Meat 340g,celebrity,23,3.99,Mainland China,4.9,Yami,Dried Seafood,100,400,399
Sour Plum Ginger 180g,choi heong yuen bakery,2,6.99,Macao,5,Yami,Dried Seafood,25,100,174.75
?€?Frozen?€? Spicy Bean & Minced Pork 140g,chun wei kitchen,1,3.99,United States,5,Yami,Dried Seafood,200,800,798
Milky Jujube Strawberry Flavor 150g,yu cake,7,11.99,United States,4.3,Yami,Dried Seafood,400,1600,4796
XinJing Gray Jujube Circle 252g,sihong,41,3.89,Mainland China,4.9,Yami,Dried Seafood,400,1600,1556
"Banana Bites,Chocolate,Chewy At least 95% Organic 100g",barnana,0,5.89,United States,0,Yami,Dried Seafood,300,1200,1767
Soybean Roll 325g,hongye,9,9.99,Mainland China,4.4,Yami,Dried Seafood,200,800,1998
JUBES Nata De Coco with Coconut Water Mango Flavor 360g,wong coco,7,1.89,Mainland China,4.7,Yami,Dried Seafood,400,1600,756
