Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom  Dry Matsutake Mushrooms,XLSEAFOOD,2,19.99,United States,5.0,Yami,Dried Seafood
Sushi Nori 50 Sheets,SHIRAKIKU,7,14.99,Japan,5.0,Yami,Dried Seafood
Seaweed Crisps Original Flavor 30g,Master Hee's,11,2.69,Korea,4.6,Yami,Dried Seafood
Seasoned Whelk 90g,HOTEI,9,6.39,Japan,4.0,Yami,Dried Seafood
Antler slices Northeast Jilin antler slices antler blood slices antler slices nourishing yang and tonifying kidney 50,TONG REN TANG,0,46.80,Mainland China,0.0,Yami,Dried Seafood
Japanese Miso Sardine Fish Can 100g,NISSUI,105,2.29,Japan,4.6,Yami,Dried Seafood
Peru Squid Original Flavor 80g,JINZAI,0,5.99,Mainland China,0.0,Yami,Dried Seafood
Ginseng Deer Oral Liquid Ginseng Deer Antler Epimedium Wolfberry Deer Whip 10 sticks,Renhe,0,55.00,Mainland China,0.0,Yami,Dried Seafood
Peru Squid Black Pepper Flavor 80g,JINZAI,1,5.99,Mainland China,5.0,Yami,Dried Seafood
Organic Roasted & Seaweed 4gx10 pack,SHIRAKIKU,29,4.99,Japan,4.7,Yami,Dried Seafood
Premium A+  Mushroom Mainland China Shiitake 454g 16oz,XLSEAFOOD,0,26.99,United States,0.0,Yami,Dried Seafood
President Brand American Ginseng  Small Long 4oz Box,PRESIDENT BRAND,0,21.99,United States,0.0,Yami,Dried Seafood
Premium A+   Mushroom Mainland China Shiitake 227g 8oz,XLSEAFOOD,0,14.99,United States,0.0,Yami,Dried Seafood
Premium JUMBO Wisconsin Ginseng 5/6-Year-Growth Pure Ginseng Root Slice 4OZ Pack,XLSEAFOOD,0,69.99,United States,0.0,Yami,Dried Seafood
Master Hee's Omega Plus Spicy Roasted Laver 11g*8 bag,Master Hee's,7,11.99,Korea,5.0,Yami,Dried Seafood
President Brand American Ginseng Medium Slice 4oz Box,PRESIDENT BRAND,0,27.99,United States,0.0,Yami,Dried Seafood
Roasted Laver Wasabi 4.5g*20,Master Hee's,2,11.99,Korea,0.0,Yami,Dried Seafood
Korea  Red Ginseng 75g,HuiFeng,1,197.00,United States,5.0,Yami,Dried Seafood
President Brand American Ginseng Small Half Short 4oz Box,PRESIDENT BRAND,0,27.99,United States,0.0,Yami,Dried Seafood
President Brand American Ginseng Large Long 4oz Box,PRESIDENT BRAND,0,27.99,United States,0.0,Yami,Dried Seafood
President Brand American ginseng Candy Gift boxes 8oz,PRESIDENT BRAND,0,11.99,United States,0.0,Yami,Dried Seafood
Changbai Mountain American Ginseng Sliced Lozenges American Ginseng Slices American Ginseng Slices 0.8cm in diameter 50g,GUANGYAOBAIYUNSHAN,0,42.90,Mainland China,0.0,Yami,Dried Seafood
Beijing Tong Ren Tang American Ginseng Slices Wisconsin Ginseng Tablet 80g,TONG REN TANG,0,89.99,Mainland China,0.0,Yami,Dried Seafood
American Ginseng Whole Root   125g - 100%natural  Non-GMO Gluten Free Herb  Grown Hand Selected,NestLady,1,36.00,United States,5.0,Yami,Dried Seafood
Pillars Ginseng 1 box,HuiFeng,0,267.99,United States,0.0,Yami,Dried Seafood
President Brand American Ginseng Extra Large Slice 4oz Box,PRESIDENT BRAND,0,37.99,United States,0.0,Yami,Dried Seafood
Changbai Mountain American Ginseng Sliced Lozenges American Ginseng Slices American Ginseng Slices 0.8cm in diameter 50g,GUANGYAOBAIYUNSHAN,0,36.90,Mainland China,0.0,Yami,Dried Seafood
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled Diameter 1.4cm 100g,GUANGYAOBAIYUNSHAN,0,75.90,Mainland China,0.0,Yami,Dried Seafood
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled Diameter 1cm 100g,GUANGYAOBAIYUNSHAN,0,52.70,Mainland China,0.0,Yami,Dried Seafood
Semi-Wild Little Ball Head Ginseng  115g,Ontario Pure Ginseng,0,97.66,Canada,0.0,Yami,Dried Seafood
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled 0.8cm Diameter 100g,GUANGYAOBAIYUNSHAN,0,42.80,Mainland China,0.0,Yami,Dried Seafood
Master Hee's Omega Plus Traditional Roasted Laver 9g*8 bag,Master Hee's,4,11.99,Korea,5.0,Yami,Dried Seafood
Littfe Yellow Croaker Fermented Soya Bean 106g,乐惠ROFEEL,1,3.69,Mainland China,5.0,Yami,Dried Seafood
Morchella 1 box,HuiFeng,3,68.00,United States,5.0,Yami,Dried Seafood
Grade Premium A+  Inner Mongolia Fa-choi I pcs per pack 80g,XLSEAFOOD,0,19.99,United States,0.0,Yami,Dried Seafood
Changbai Mountain American Ginseng Tablets American Ginseng Tablets Lozenges Bottled 0.6cm Diameter 100g,GUANGYAOBAIYUNSHAN,0,33.80,Mainland China,0.0,Yami,Dried Seafood
CJ BIBIGO Seaweed Crisps BBQ 20g,CHE IL JEDANG,20,2.29,Korea,4.0,Yami,Dried Seafood
CJ BIBIGO Seaweed Crisps Original 20g,CHE IL JEDANG,10,2.29,Korea,4.2,Yami,Dried Seafood
Pilos Antler 1 box,HuiFeng,0,119.00,United States,0.0,Yami,Dried Seafood
American Ginseng Slices Pruned and Sliced Large Pieces of Changbai Mountain American Ginseng 80g,TONG REN TANG,0,63.70,Mainland China,0.0,Yami,Dried Seafood
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom Wide Black Truffle 8oz 113g pack,XLSEAFOOD,0,59.99,United States,0.0,Yami,Dried Seafood
Premium Wisconsin Ginseng Pure Ginseng Root Powder 4oz 113g,XLSEAFOOD,0,39.99,United States,0.0,Yami,Dried Seafood
President Brand American Ginseng Medium Slice 8oz bag,PRESIDENT BRAND,0,67.99,United States,0.0,Yami,Dried Seafood
President Brand American Ginseng Large Half Short 4oz Box,PRESIDENT BRAND,0,32.99,United States,0.0,Yami,Dried Seafood
JINGDUIGU  Hand Made Tender Tofu Snack Pickled Pepper Flavor 180g,Jinduigu Food,129,2.49,Mainland China,4.7,Yami,Dried Seafood
Wild Elk Antler Top 37.5g,Parkland,0,180.00,Canada,0.0,Yami,Dried Seafood
Kiss Burn(Braised Beef) 260g,WEILONG,16,5.29,Mainland China,4.8,Yami,Dried Seafood
WANG Fish Cake Hot Pepper Flavor 10sticks 340g,WANG FOOD,52,5.69,Korea,3.3,Yami,Dried Seafood
KAMYENJAN Chinese Sausage 340g USDA Certified,KIM RAM JAM,105,5.99,Taiwan,4.9,Yami,Dried Seafood
Kiss Burn( Spicy Chicken Sauce) 260g,WEILONG,19,2.95,Mainland China,4.8,Yami,Dried Seafood
Konjac Spicy Flavor Snack  252g,WEILONG,1,5.49,Mainland China,5.0,Yami,Dried Seafood
GGZ Shredded Vegetarian Steak(Spicy) 32g*30,GAGAZUI,90,8.99,Mainland China,4.8,Yami,Dried Seafood
GGZ Shredded Vegetarian Steak(BBQ) 32g*30,GAGAZUI,118,8.99,Mainland China,4.8,Yami,Dried Seafood
Hawthorn Berry Jam 135g,YI-MENG RED FARM,3,3.39,Mainland China,4.7,Yami,Dried Seafood
Plum Cake Honey Flavor 80g,UME HOUSE,51,4.69,Mainland China,4.8,Yami,Dried Seafood
Rongnuo Sea Food Spicy & Hot Prawn Meat 100g,RONGNUOHAISHI,1,6.89,Mainland China,5.0,Yami,Dried Seafood
Hot Konjac Hot Flavor 20Pcs 360g,WEILONG,474,5.99,Mainland China,4.8,Yami,Dried Seafood
Gluten Slices 250g,XIAOYAOLAOYANGJIA,6,3.29,Mainland China,5.0,Yami,Dried Seafood
Black Tofu Skin 40g,WENHEYOU,6,1.99,Mainland China,4.2,Yami,Dried Seafood
LIUM Prune 160g,LIULIUMEI,73,3.89,Mainland China,4.9,Yami,Dried Seafood
3 FLOWERS Haw Flakes 90g,XIANYANGHUA,65,1.29,Mainland China,4.7,Yami,Dried Seafood
Preserved Fruit of Haw 150g,YIDA,95,2.69,Mainland China,4.9,Yami,Dried Seafood
Hawthorn Slice 100g,BIG GREEN,3,1.79,Mainland China,3.0,Yami,Dried Seafood
BESTAL Cooked Ham 454g,MALING,55,5.69,Mainland China,4.6,Yami,Dried Seafood
CACHE'DE CHEF Premium Ham  Luncheon Meat 340g USDA Certified,CHUZHIBAO,65,4.19,United States,4.5,Yami,Dried Seafood
Chinese Style Sausage 454g,WING WING,141,7.89,Canada,4.7,Yami,Dried Seafood
Rock Sugar Preserved Plum 135g,TEN WOW,40,4.59,Mainland China,4.6,Yami,Dried Seafood
Beancurd Knot 300g,shuangxi,0,3.99,Mainland China,0.0,Yami,Dried Seafood
Hunan Stinky Tofu 235g,XIANGMEIZI,0,8.99,Mainland China,0.0,Yami,Dried Seafood
CHINESE BRAND Hot Flavor Beef Jerky 42.52g,CHINESEBRANDBEEFJERKY,65,3.19,United States,4.0,Yami,Dried Seafood
Salted Sliced Preserved Plum 135g,TEN WOW,31,4.59,Mainland China,4.7,Yami,Dried Seafood
Stinky Tofu 125g,WENHEYOU,0,3.59,Mainland China,0.0,Yami,Dried Seafood
LIUM Preserved Plum 160g,LIU LIU ORCHARD,94,4.19,Mainland China,4.5,Yami,Dried Seafood
Hunnan Stinky Tofu-Sweet&Spicy Flavor 238g,XIANGMEIZI,0,8.99,Mainland China,0.0,Yami,Dried Seafood
Hawthron Chips with Probiotics 180g,YIDA,1,5.99,Mainland China,5.0,Yami,Dried Seafood
Hawthorn Berry Slice 120g,BIG GREEN,238,2.29,Mainland China,4.8,Yami,Dried Seafood
Gaobeidian Sliced Bean Curd 400g,HD,0,3.99,Mainland China,0.0,Yami,Dried Seafood
Sour&Spicy Bamboo Shoot Strip 453g,JHC,0,2.59,Mainland China,0.0,Yami,Dried Seafood
Shredded Laminaria 100g,JINHAILIN,0,2.19,Mainland China,0.0,Yami,Dried Seafood
Hawthorn Products 350g,YIMU,0,3.69,Mainland China,0.0,Yami,Dried Seafood
Shrimp Skin 60g,MushroomStorm,17,9.49,Mainland China,4.9,Yami,Dried Seafood
Surimi Bean Products (Original) 22g*30,GAGAZUI,0,9.99,Mainland China,0.0,Yami,Dried Seafood
Spicy Scallop Ramen,RONGNUOHAISHI,0,19.99,Mainland China,0.0,Yami,Dried Seafood
Mild Spicy Flavor Beef Jerky 80g,Old Farm,0,12.49,Taiwan,0.0,Yami,Dried Seafood
Fried Gluten Ball 50g,SPRING FARM,2,1.69,Mainland China,4.5,Yami,Dried Seafood
Original Flavor Beef Jerky 80g,Old Farm,0,12.49,Taiwan,0.0,Yami,Dried Seafood
YIMENG Healthy Hawthorn Snacks Balls 280g,YI-MENG RED FARM,67,3.89,Mainland China,4.7,Yami,Dried Seafood
Hawthorn  Flakes 180g,YIDA,68,2.99,Mainland China,4.8,Yami,Dried Seafood
Pickled Vegetable 200g,OTHER BRANDS,0,2.99,Unclear,0.0,Yami,Dried Seafood
Mixed Veggie Chips 35g,GREENDAY,0,2.89,Thailand,0.0,Yami,Dried Seafood
Original Beef Jerky 170g,HSINTUNGYANG,1,12.99,Taiwan,4.0,Yami,Dried Seafood
Hawthron Jelly Sheet 300g,YIDA,0,2.89,Mainland China,0.0,Yami,Dried Seafood
Black Plum 80g,UME HOUSE,13,4.59,Mainland China,4.9,Yami,Dried Seafood
KAMYENJAN Chinese Sausage 396g USDA Certified,KIM RAM JAM,32,6.99,Taiwan,4.8,Yami,Dried Seafood
SH Crispy Date 252g,SIHONG,78,4.99,Mainland China,4.9,Yami,Dried Seafood
Bean Curd Stick 340g,LAM SHENG KEE,0,5.49,Taiwan,0.0,Yami,Dried Seafood
Beancurd Roll 300g,shuangxi,0,3.99,Mainland China,0.0,Yami,Dried Seafood
Chan Pui Mui Preserved Plum Cake 70g,UME HOUSE,25,4.99,Mainland China,4.9,Yami,Dried Seafood
Haw Cheese 200g,YIDA,68,2.99,Mainland China,4.8,Yami,Dried Seafood
Vegetarian Spicy Slices 100g,SHERIFF TEA EGG,0,6.99,Taiwan,0.0,Yami,Dried Seafood
Hawthron Lollipop with Probiotics 140g,YIDA,1,5.99,Mainland China,5.0,Yami,Dried Seafood
Spicy Gulten Rolls 120g,WHIKO,0,3.99,Mainland China,0.0,Yami,Dried Seafood
Instant Scallops and Scallops Original Flavor 200g,SEA FORTUNE,1,18.99,Mainland China,5.0,Yami,Dried Seafood
【Limited Time Buy 1 Get 1 Free】Hawthorn Berry Jam Sweet 250g,BIG GREEN,17,2.39,Mainland China,4.8,Yami,Dried Seafood
Premium Plum Meat 85g,PLUM VILLAGE,0,6.49,Taiwan,0.0,Yami,Dried Seafood
Spicy Konjac Snacks 108g,WHIKO,0,3.39,Mainland China,0.0,Yami,Dried Seafood
Hawthorn Rolls,YI-MENG RED FARM,22,3.69,Mainland China,4.9,Yami,Dried Seafood
Whole Water Chestnut 20oz,MALING,0,3.99,Mainland China,0.0,Yami,Dried Seafood
Roasted Seaweed Sushi Nori ( 10 Sheets ) 1oz,MIFENG,0,2.49,Mainland China,0.0,Yami,Dried Seafood
Sushi Nori with Sushi Roll 56g,MR FANG'S STORE,0,7.99,Mainland China,0.0,Yami,Dried Seafood
Fiber Hawthron Jelly Roll 208g,YIDA,2,4.89,Mainland China,5.0,Yami,Dried Seafood
Irodorika Marche Ichigo,Kracie,2,4.29,Japan,5.0,Yami,Dried Seafood
Lactobacillus Hawthorn Roll,YIDA,2,5.99,Mainland China,4.0,Yami,Dried Seafood
Lemon Plum Slice 120g,UME HOUSE,2,4.59,Mainland China,4.5,Yami,Dried Seafood
Chinese Brand Sausage 312g,XISHANGXI,5,9.49,United States,4.6,Yami,Dried Seafood
Fiber Hawthron Sticks 208g,YIDA,1,4.89,Mainland China,5.0,Yami,Dried Seafood
Gotan Peel 125g,yifen,3,2.09,Mainland China,5.0,Yami,Dried Seafood
Preserved Mustard Vegetable and Bamboo Shoot 258g,BA BAN XIAN,4,9.39,Mainland China,4.5,Yami,Dried Seafood
Fiber Hawthron Chips 208g,YIDA,1,4.89,Mainland China,5.0,Yami,Dried Seafood
Spicy Scallop Ramen,RONGNUOHAISHI,0,19.99,Mainland China,0.0,Yami,Dried Seafood
Surimi Bean Products (Original) 22g*30,GAGAZUI,0,9.99,Mainland China,0.0,Yami,Dried Seafood
【Frozen】GLT Candied Haws Skewer 390g,GLT,1,7.69,Mainland China,4.0,Yami,Dried Seafood
Mixed Veggie Chips 35g,GREENDAY,0,2.89,Thailand,0.0,Yami,Dried Seafood
【Frozen】Pork Meat Balls 226.8g,WEIQUAN,0,4.29,United States,0.0,Yami,Dried Seafood
KAMYENJAN Chinese Sausage 396g USDA Certified,KIM RAM JAM,32,6.99,Taiwan,4.8,Yami,Dried Seafood
Instant kelp compressed round cakes 10 pieces,SEA FORTUNE,0,8.99,Mainland China,0.0,Yami,Dried Seafood
Gaobeidian Sliced Bean Curd 400g,HD,0,3.99,Mainland China,0.0,Yami,Dried Seafood
Bean Curd Stick 340g,LAM SHENG KEE,0,4.69,Taiwan,0.0,Yami,Dried Seafood
Green Fragrant Concubine Raisins 450g,MR FANG'S STORE,0,17.99,Mainland China,0.0,Yami,Dried Seafood
Hawthorn Products 350g,YIMU,0,3.69,Mainland China,0.0,Yami,Dried Seafood
Hawthron Rolls with Probiotics 180g,YIDA,1,5.99,Mainland China,5.0,Yami,Dried Seafood
Spicy Flavor Beef Jerky 80g,Old Farm,0,12.49,Taiwan,0.0,Yami,Dried Seafood
WEI CHUAN Pork Fu 567g,WEIQUAN,7,17.99,United States,5.0,Yami,Dried Seafood
Salted Black Plum 190g,TEN WOW,47,5.99,Mainland China,4.7,Yami,Dried Seafood
WEI CHUAN Sweet Sausage 340g,WEIQUAN,38,6.49,United States,4.7,Yami,Dried Seafood
Liquorice Lemon 140g,Choi Heong Yuen Bakery,8,4.99,Macao,3.5,Yami,Dried Seafood
Fried Tofu Bean Curd 120g,Banxiaoxian,0,4.29,Mainland China,0.0,Yami,Dried Seafood
Xiuzhen Mushroom Chips 55g,HOLIJI,0,7.49,Taiwan,0.0,Yami,Dried Seafood
Oats Thousand Crisp 120g TW,GOOD APPETITE,0,2.99,Taiwan,0.0,Yami,Dried Seafood
Love Candied Fruit 180g,TEN WOW,62,5.99,Mainland China,4.8,Yami,Dried Seafood
Hawthorn Berry Chip 100g,BIG GREEN,66,2.49,Mainland China,4.7,Yami,Dried Seafood
No. 1 Golden Mango Meat 58g,yifen,12,3.23,Mainland China,4.7,Yami,Dried Seafood
Original Flavor Beef Strips 80g,Old Farm,0,12.49,Taiwan,0.0,Yami,Dried Seafood
Black Pepper Flavor Beef Jerky 80g,Old Farm,0,12.49,Taiwan,0.0,Yami,Dried Seafood
Garlic Flavor Beef Jerky 80g,Old Farm,0,12.49,Taiwan,0.0,Yami,Dried Seafood
jubes Nata De Coco Lychee Flavor 360g,WONG COCO,17,1.89,Mainland China,4.8,Yami,Dried Seafood
Hawthorn Berry Ball 170g,BIG GREEN,81,2.99,Mainland China,4.6,Yami,Dried Seafood
Vegetable Chips 65g,HOLIJI,0,6.89,Taiwan,0.0,Yami,Dried Seafood
DAXI Spicy Flavor Tofu Cake 150g,YUXIANG,35,1.49,Taiwan,3.3,Yami,Dried Seafood
WEI CHUAN Pork Sung 567g,WEIQUAN,17,16.29,United States,4.8,Yami,Dried Seafood
Banana Chips 250g,MINH PHAT,0,2.69,Vietnam,0.0,Yami,Dried Seafood
Extra Spicy Flavor Beef Jerky 80g,Old Farm,0,12.49,Taiwan,0.0,Yami,Dried Seafood
Preserved Plum 115g,TEN WOW,9,4.59,Mainland China,5.0,Yami,Dried Seafood
Spicy Luncheon Loaf (Made with Chicken and Pork) 340g,MALING,46,3.99,Mainland China,4.1,Yami,Dried Seafood
WEI CHUAN Pork Fu 113g,WEIQUAN,7,3.89,United States,3.1,Yami,Dried Seafood
Fried Pork 5oz,HSINTUNGYANG,16,10.99,Taiwan,4.8,Yami,Dried Seafood
CHINESE BRAND Fruit Flavor Beef Jerky 42.52g,CHINESEBRANDBEEFJERKY,32,3.99,United States,3.7,Yami,Dried Seafood
Liquorice Olive 140g,Choi Heong Yuen Bakery,12,4.69,Macao,4.0,Yami,Dried Seafood
Shun Tai Vinegar Plum 180g,SHUN TAI,0,10.99,Japan,0.0,Yami,Dried Seafood
Spicy Hot Vegetarian Beef 108g,WUXIANZHAI,126,2.39,Mainland China,4.6,Yami,Dried Seafood
Macau Lemon Ginger 180g,Choi Heong Yuen Bakery,11,6.69,Macao,4.4,Yami,Dried Seafood
Silkworm Pupa 130g,YOO DONG,19,1.59,Korea,4.5,Yami,Dried Seafood
Tea Plum,SHUN TAI,4,14.99,Japan,4.8,Yami,Dried Seafood
DOLLAR Pork Sausage 13oz,Dollar Food,10,8.29,United States,4.8,Yami,Dried Seafood
Chopped Pork And Ham Loaf 340g,GREAT WALL,52,4.99,Mainland China,4.3,Yami,Dried Seafood
Pitted Preserved Plum Tangerine Peel Flavored 60g,HAPPYFULL,0,3.69,Mainland China,0.0,Yami,Dried Seafood
Saiyuan Ebony plum 110g,SAIYUAN,1,4.29,Mainland China,5.0,Yami,Dried Seafood
Van Phat Jackfruit Chip 250g,VANPHAT,37,4.49,Vietnam,4.7,Yami,Dried Seafood
Crispy Sesame Dates 252g,SIHONG,57,3.69,Mainland China,4.9,Yami,Dried Seafood
jubes Nata De Coco Strawberry Flavor 360g,WONG COCO,8,1.89,Indonesia,4.9,Yami,Dried Seafood
【Frozen】Spicy Brined Pork Ears 60g,CHUN WEI KITCHEN,2,2.89,United States,4.0,Yami,Dried Seafood
Jujube 680g,MR FANG'S STORE,13,13.49,Mainland China,4.9,Yami,Dried Seafood
Yuba Roll 500g,DOUBLE DRAGONS,5,3.59,Mainland China,5.0,Yami,Dried Seafood
Spicy Bean Curd 528g,DANSHI,7,9.99,Mainland China,4.6,Yami,Dried Seafood
luncheon loaf 340g,MALING,72,3.39,Mainland China,4.1,Yami,Dried Seafood
【Frozen】Crispy Pancake (Original) 450g,ASIAN CHOICE,0,3.99,Unclear,0.0,Yami,Dried Seafood
Perilla Plum400g,SHUN TAI,0,14.99,Japan,0.0,Yami,Dried Seafood
Black Sugar Plum cake 50g,UME HOUSE,10,4.59,Mainland China,4.9,Yami,Dried Seafood
Luncheon Meat 340g,CELEBRITY,23,3.99,Mainland China,4.9,Yami,Dried Seafood
Sour Plum Ginger 180g,Choi Heong Yuen Bakery,2,6.99,Macao,5.0,Yami,Dried Seafood
【Frozen】 Spicy Bean & Minced Pork 140g,CHUN WEI KITCHEN,1,3.99,United States,5.0,Yami,Dried Seafood
Milky Jujube Strawberry Flavor 150g,Yu Cake,7,11.99,United States,4.3,Yami,Dried Seafood
XinJing Gray Jujube Circle 252g,SIHONG,41,3.89,Mainland China,4.9,Yami,Dried Seafood
"Banana Bites,Chocolate,Chewy At least 95% Organic 100g",BARNANA,0,5.89,United States,0.0,Yami,Dried Seafood
Soybean Roll 325g,HONGYE,9,9.99,Mainland China,4.4,Yami,Dried Seafood
JUBES Nata De Coco with Coconut Water Mango Flavor 360g,WONG COCO,7,1.89,Mainland China,4.7,Yami,Dried Seafood
【Frozen】Spicy Brined Duck Neck 84g,CHUN WEI KITCHEN,5,2.99,United States,5.0,Yami,Dried Seafood
Hawthorn Roll (L) 120g,BIG GREEN,46,1.89,Mainland China,4.7,Yami,Dried Seafood
Crispy JuJube 90g,yifen,3,3.99,Mainland China,5.0,Yami,Dried Seafood
【Frozen】Spicy Brined Duck Wings 70g,CHUN WEI KITCHEN,2,2.79,United States,4.5,Yami,Dried Seafood
【Frozen】Kuromame Edamame 453g,ASIA FOODS,0,3.29,Mainland China,0.0,Yami,Dried Seafood
Salted Preserved Fruit 170g,TEN WOW,59,5.99,Mainland China,4.9,Yami,Dried Seafood
【Frozen】 Candied Haws Skewer(Original) 70g,GLT,0,2.69,Mainland China,0.0,Yami,Dried Seafood
PENGUIN Siikworm Pupa In Can 130g,PENGUIN'S,16,1.99,Japan,4.9,Yami,Dried Seafood
【Frozen】Spicy Brined Chicken Feet 55g,CHUN WEI KITCHEN,3,2.69,United States,5.0,Yami,Dried Seafood
Jack Fruit Chip 200g,FRUIT FOOD,8,3.89,Vietnam,5.0,Yami,Dried Seafood
Stinky Tofu Cumin Flavor,YUMIZHIXIANG,2,8.49,Mainland China,4.0,Yami,Dried Seafood
Salted Preserved Half Plum 115g,TEN WOW,4,4.59,Mainland China,5.0,Yami,Dried Seafood
Crisp Plum,SHUN TAI,3,14.99,Japan,4.3,Yami,Dried Seafood
Candied Fruit College Plum Slices 90g,yifen,4,3.79,Mainland China,5.0,Yami,Dried Seafood
JIAXIANGWEI Buckwheat Kernel 300g,BIG GREEN,8,5.99,Mainland China,4.2,Yami,Dried Seafood
Hot Fruit Flavored Beef Jerky 170g USDA Certified,HSINTUNGYANG,15,11.99,Taiwan,4.3,Yami,Dried Seafood
Saiyuan Rock Sugar Bayberry 110g,SAIYUAN,4,4.29,Mainland China,4.5,Yami,Dried Seafood
【Frozen】Inari Age Tofu Freid Pouch No MSG 60pcs,OTHER BRANDS,0,7.99,Unclear,0.0,Yami,Dried Seafood
Saiyuan Plum 110g,SAIYUAN,0,4.29,Mainland China,0.0,Yami,Dried Seafood
FOMOSA Pork Chop 112g USDA Certified,BAO,18,4.59,Taiwan,4.9,Yami,Dried Seafood
Saiyuan Fragrant Plum 110g,SAIYUAN,1,4.29,Mainland China,5.0,Yami,Dried Seafood
ZWG Flavored Arbutus 150g,zhiweiguan,4,5.29,Mainland China,3.8,Yami,Dried Seafood
Konjac  Spicy And Hot Flavor 350g,V-loong,2,6.49,Mainland China,5.0,Yami,Dried Seafood
Milky Jujube Matcha Flavor 150g,Yu Cake,32,11.99,United States,4.7,Yami,Dried Seafood
【Frozen】Spicy Pickled Chicken Feet 75g,CHUN WEI KITCHEN,3,2.79,United States,5.0,Yami,Dried Seafood
【Frozen】Original Pork Sausage 340g,CHUN WEI KITCHEN,1,7.49,United States,5.0,Yami,Dried Seafood
KAMYENJAN Chinese Sausage Spicy 283g USDA Certified,KIM RAM JAM,51,5.29,Mainland China,4.2,Yami,Dried Seafood
Saiyuan Prunes 110g,SAIYUAN,2,4.29,Mainland China,4.5,Yami,Dried Seafood
Seedless Preserved Prune 80g,yifen,3,3.89,Mainland China,4.3,Yami,Dried Seafood
Herbal Lemon 180g,Choi Heong Yuen Bakery,3,7.49,Macao,4.0,Yami,Dried Seafood
Half of Plum 200g,FARMER'S GRANGE,3,5.89,Mainland China,4.3,Yami,Dried Seafood
King's Fruit Flavored Beef Jerky 227g,KING’S,3,21.99,Taiwan,3.7,Yami,Dried Seafood
Pitted Preserved Plum Original Flavor 60g,HAPPYFULL,0,3.69,Mainland China,0.0,Yami,Dried Seafood
GuanMiao Pineapple Plum,SHUN TAI,2,14.99,Japan,4.5,Yami,Dried Seafood
Jerky Fruit Mango  100% Organic 23g,SOLELY,1,2.19,United States,5.0,Yami,Dried Seafood
Chinese Brand Sausage Soy Flavor 312g,XISHANGXI,5,9.49,Mainland China,4.2,Yami,Dried Seafood
Jerky Fruit Pineapple w/Coconut  100% Organic 23g,SOLELY,0,1.53,United States,0.0,Yami,Dried Seafood
Preserved Plum 170g,TEN WOW,15,5.49,Mainland China,4.9,Yami,Dried Seafood
Lemon Ginger Canned 142g,FARMER'S GRANGE,0,5.59,Mainland China,0.0,Yami,Dried Seafood
Jinduigu Hand Made Tender Tofu Snack BBQ Flavor 180g,Jinduigu Food,110,2.89,Mainland China,4.7,Yami,Dried Seafood
Sweet Flavored Beef Jerky 170g USDA Certified,HSINTUNGYANG,12,11.99,Taiwan,4.7,Yami,Dried Seafood
Hawthorn Jelly Candy 96g,BIG GREEN,64,1.89,Mainland China,4.6,Yami,Dried Seafood
Bean Curd With Mushroom 528g,DANSHI,7,9.99,Mainland China,4.7,Yami,Dried Seafood
【Frozen】Green Soybean Pod 453g,WONG PAI,1,2.99,Mainland China,5.0,Yami,Dried Seafood
Smoked Black Plum 180g,SHUN TAI,2,10.69,Japan,5.0,Yami,Dried Seafood
Luncheon Meat 340g,MALING,102,4.89,Mainland China,4.4,Yami,Dried Seafood
Banana Chips 170g,SUN TROPICS,21,3.29,United States,4.8,Yami,Dried Seafood
Chinese Brand Sausage Spicy Flavor340g,XISHANGXI,3,9.49,Mainland China,5.0,Yami,Dried Seafood
Preserved Fruit 170g,TEN WOW,17,5.99,Mainland China,4.6,Yami,Dried Seafood
Taro Chips 250g,MINH PHAT,0,4.99,Vietnam,0.0,Yami,Dried Seafood
Chili Sesame Crisp 120g,MALADUONA,41,2.99,Mainland China,4.5,Yami,Dried Seafood
"Real Fruit Yoyos Raspberry,Real Fruit Yoyos 100g",Bear,0,5.99,Mainland China,0.0,Yami,Dried Seafood
"Banana Bites, Chewy At least 95% Organic 99g",BARNANA,0,5.89,United States,0.0,Yami,Dried Seafood
【Frozen】Spicy Brined Duck Gizzards 85g,CHUN WEI KITCHEN,3,4.59,United States,5.0,Yami,Dried Seafood
Shredded Fried Pork 5oz,HSINTUNGYANG,0,11.69,Taiwan,0.0,Yami,Dried Seafood
Salted Waxberry 200g,TEN WOW,37,5.49,Mainland China,4.8,Yami,Dried Seafood
Preserved Plum Sheet Perilla Flavor 52g,HAPPYFULL,1,3.29,Mainland China,5.0,Yami,Dried Seafood
【Frozen】Spicy Brined Beef Tendon 85g,CHUN WEI KITCHEN,2,3.59,United States,5.0,Yami,Dried Seafood
Bite-Sized Pieces Watermelon Seedless 340g,PITAYA,1,5.19,United States,5.0,Yami,Dried Seafood
Salted Raisin 190g,TEN WOW,23,5.49,Mainland China,4.7,Yami,Dried Seafood
【Frozen】Spicy Brined Beef Backstrap 60g,CHUN WEI KITCHEN,2,2.89,United States,4.5,Yami,Dried Seafood
