Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
XLSEAFOOD Korean Red Ginseng Grade Heaven#15  6-Year-Aged 1 LB pack,xlseafood,0,169.99,No,United States,0,Yami,Dried Fruit,400,1600,67996
Organic Tea 1.5-Pound (3-Pack) (Corn Tea Barley Tea and Brown Rice Tea),mccabe,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Japanese Red Ganoderma lucidum 300g,president brand,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
XIAOMI YOUPIN MINGYUAN Xingjiang Hetian Jujube 500g/bag,xiaomiyoupin,0,19.9,No,Mainland China,0,Yami,Dried Fruit,400,1600,7960
Organic Grain 3-Pound (2-Pack) (White Rice and Mixed Barley & Black Rice),mccabe,0,37.99,No,United States,0,Yami,Dried Fruit,400,1600,15196
Organic Barley Tea 1.5 lb (24 oz),mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Hul25 Barley Tea 1.5-Pound,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
President Brand American Ginseng Jumbo Slice 4oz Box,president brand,0,42.99,No,United States,0,Yami,Dried Fruit,400,1600,17196
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom Wide Black Truffle 8oz 113g pack,xlseafood,0,59.99,No,United States,0,Yami,Dried Fruit,400,1600,23996
Organic Tea 1.5-Pound (4-Pack) (Corn Tea Barley Tea Black Bean Tea and Brown Rice Tea),mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
5 Year Ginseng  Slices 80g,ontario pure ginseng,0,62.5,2 Options,Canada,0,Yami,Dried Fruit,400,1600,25000
Organic Roasted Black Sesame 1 lb (16 oz),mccabe,1,17.99,No,United States,5,Yami,Dried Fruit,400,1600,7196
Organic Black Bean w/Yellow 2 lb (32 oz),mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Black Lentils 1-Pound,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
President Brand American Ginseng Extra Large Slice 4oz Box,president brand,0,37.99,No,United States,0,Yami,Dried Fruit,400,1600,15196
Organic Adzuki Bean 2 lb (32oz),mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Sushi Rice 12-Pound,mccabe,1,49.99,No,United States,5,Yami,Dried Fruit,400,1600,19996
Canadian Wild Smoked Salmon 227g,smokin' joe's,0,73.85,2 Options,Canada,0,Yami,Dried Fruit,400,1600,29540
Organic Brown Rice Tea 2 lb (32 oz),mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Brown Rice 12-Pound,mccabe,1,49.99,No,United States,5,Yami,Dried Fruit,400,1600,19996
Canadian Wild Smoked Salmon 113g,smokin' joe's,0,42.77,2 Options,Canada,0,Yami,Dried Fruit,400,1600,17108
Changbai Mountain American Ginseng Sliced Lozenges American Ginseng Slices American Ginseng Slices 0.8cm in diameter 50g,guangyaobaiyunshan,0,36.9,2 Options,Mainland China,0,Yami,Dried Fruit,400,1600,14760
Organic Brown Rice 3 lb (48 oz),mccabe,1,21.99,No,United States,5,Yami,Dried Fruit,400,1600,8796
Organic 8 Mixed Grain 12-Pound,mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
Organic Grain (3-Pack) (White Rice Mixed Rice and Mixed Bean),mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
Organic Pressed Barley 3 lb (48 oz),mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Corn Tea 1.5 lb (24 oz),mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Grain (2-Pack) (Mixed Rice and Mixed Bean),mccabe,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Organic Sesame Seed (3-Pack) (Roasted Sesame Seed Salted Sesame Seed and Roasted Black Sesame Seed),mccabe,0,29.99,No,United States,0,Yami,Dried Fruit,400,1600,11996
Organic Pressed Barley 10-Pound,mccabe,0,44.99,No,United States,0,Yami,Dried Fruit,400,1600,17996
Semi-Wild Little Ball Head Ginseng  115g,ontario pure ginseng,0,97.66,2 Options,Canada,0,Yami,Dried Fruit,400,1600,39064
Organic Crushed Perilla Seeds 7oz,mccabe,1,15.99,No,United States,5,Yami,Dried Fruit,400,1600,6396
Premium Wisconsin Ginseng Pure Ginseng Root Powder 4oz 113g,xlseafood,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Organic Rice 12 Lbs Bundle (2 Bags of White Rice),mccabe,0,89.99,No,United States,0,Yami,Dried Fruit,400,1600,35996
Organic Tea 1.5-Pound (3-Pack) (Barley Tea Black Bean Tea and Brown Rice Tea),mccabe,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Organic Green Lentils 1-Pound,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
Organic Tea 1.5-Pound (3-Pack) (Corn Tea Black Bean Tea and Brown Rice Tea),mccabe,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Organic 7030 (Brown Rice & Brown Sweet Rice) 12-Pound,mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
Organic Brown Rice 12 Lbs Bundle (2 Bags of Brown Rice),mccabe,2,89.99,No,United States,5,Yami,Dried Fruit,400,1600,35996
President Brand American Ginseng Medium Slice 8oz bag,president brand,0,67.99,No,United States,0,Yami,Dried Fruit,400,1600,27196
President Brand American Ginseng Large Half Short 4oz Box,president brand,0,32.99,No,United States,0,Yami,Dried Fruit,400,1600,13196
Organic Salted Sesame 1 lb (16 oz),mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Roasted Sesame 18 oz,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Natural Sesame Seed 1.5-Pound,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Baby Pearled Barley 3 lb (48 oz),mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Wild Elk Antler Top 37.5g,parkland,0,180,No,Canada,0,Yami,Dried Fruit,400,1600,72000
Organic Brown Sweet Rice 3 lb (48 Ounce),mccabe,0,24.99,No,United States,0,Yami,Dried Fruit,400,1600,9996
Organic Dark Red Kidney Bean 2 lb (32 oz),mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom Wide Black Truffle 1oz 28g pack,xlseafood,1,19.99,No,United States,5,Yami,Dried Fruit,400,1600,7996
Japanese Black Garlic Snack - Blood sugar control / Heart protection / Increased immunity,nestlady,5,18.9,No,United States,4.4,Yami,Dried Fruit,400,1600,7560
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom??Dry Matsutake Mushrooms 4OZ 113g,xlseafood,0,69.99,No,United States,0,Yami,Dried Fruit,400,1600,27996
Organic Black Sesame Seed 1-Pound,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
President Brand American Ginseng Large Pearl 4oz Box,president brand,0,37.99,No,United States,0,Yami,Dried Fruit,400,1600,15196
Organic Popcorn 1 lb (16 oz),mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
Organic Mixed Bean 1.75-Pound,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Soy Bean 3 lb (48 oz),mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Regular Pearled Barley 3-Pound,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Hul25 Roasted Sesame 8oz,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Brown Sweet Rice 12-Pound,mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
Organic Rice 12 Lbs Bundle (White Rice + Brown Rice),mccabe,0,89.99,No,United States,0,Yami,Dried Fruit,400,1600,35996
Organic Rice 12 Lbs Bundle (White Rice + 8 Mixed Grain),mccabe,0,89.99,No,United States,0,Yami,Dried Fruit,400,1600,35996
Organic Red Lentils 1-Pound,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
Organic Roasted Black Sesame 8oz,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
Freeze-Dried Mixed Fruits 30g,dongdong,3,4.39,No,Mainland China,3.7,Yami,Dried Fruit,400,1600,1756
Dried Egg Snacks 100g,shenshifu,34,1.69,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,676
Dried Yellow Peach 75g,xyl,1,2.99,3 Options,Mainland China,5,Yami,Dried Fruit,400,1600,1196
Freeze-dried durian 30g?€?Use by 2021-03-18?€?,yifen,37,5.99,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,2396
Semi-dried Peach 85g,doshisha,17,5.99,5 Options,Taiwan,4.8,Yami,Dried Fruit,25,100,149.75
Semi-dried Strawberry 55g,doshisha,7,5.99,5 Options,Taiwan,4.3,Yami,Dried Fruit,25,100,149.75
Dried Apple 60g,nonghyup,2,7.99,No,Korea,4.5,Yami,Dried Fruit,400,1600,3196
Dried Beancurd Hot Flavo 100g,wuxianzhai,15,2.39,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,956
Dried Beancurd Snack Szechuan Spicy Flavor 23g*20,jinzai,26,5.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2396
Dried Mango 170g,paradise green,16,2.45,No,Thailand,4.3,Yami,Dried Fruit,400,1600,980
Dried Beancurd Spicy Flavor 100g,wuxianzhai,16,2.39,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,956
Semi-dried Apple 80g,doshisha,2,5.99,5 Options,Taiwan,4,Yami,Dried Fruit,25,100,149.75
Dried White Peach 75g,xyl,2,2.99,3 Options,Mainland China,5,Yami,Dried Fruit,400,1600,1196
Semi-dried Orange 80g,doshisha,7,5.99,5 Options,Taiwan,4.4,Yami,Dried Fruit,25,100,149.75
Semi-dried Melon 70g,doshisha,4,5.99,5 Options,Taiwan,3,Yami,Dried Fruit,25,100,149.75
Dried Pear 99g,nonghyup,1,7.99,No,Korea,5,Yami,Dried Fruit,400,1600,3196
Dried Plum 80g,ume house,57,4.69,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1876
QQ Dried Bean Curd Spicy Flavor 125g,yifen,1,2.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,996
Dried Sweet Potato,other brands,1,5.79,No,Unclear,5,Yami,Dried Fruit,400,1600,2316
Dried Sweet Potatoes 200g,enjoy chenhua,10,3.89,No,Mainland China,4.6,Yami,Dried Fruit,25,100,97.25
Dried Plum Slice 40g,ifactory,19,4.69,2 Options,Japan,5,Yami,Dried Fruit,400,1600,1876
Dried Durian,yifen,7,5.29,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2116
Dried Yam 400g,rongfang,4,8.99,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,3596
Vegetarian Dried Bean Curd 85g,te chang food,11,1.79,No,Taiwan,4.5,Yami,Dried Fruit,400,1600,716
Freeze-Dried Durian 36g,three squirrels,14,6.29,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,2516
Dried Bean Curd Pickled Pepper Flavor 95g,hao ba shi,7,1.29,4 Options,Mainland China,4.9,Yami,Dried Fruit,400,1600,516
Dried White Sweet Plum 42g,sanyuan,17,1.69,No,Taiwan,3.4,Yami,Dried Fruit,400,1600,676
Dried Tofu Sauce Flavor 238g,bestore,8,4.99,2 Options,Mainland China,4.1,Yami,Dried Fruit,25,100,124.75
Dried Strawberry 30g,bestore,4,3.99,No,Mainland China,5,Yami,Dried Fruit,200,800,798
Dried White Peach 98g,bestore,5,4.59,No,Mainland China,4.8,Yami,Dried Fruit,200,800,918
QAIOXING Dried Sweet Potato 320g,qiao xing yuan,9,2.29,2 Options,Mainland China,2.9,Yami,Dried Fruit,400,1600,916
Dried Passion Fruit Slices 50g,guomuyexia,0,7.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,3196
Korean Semi-dried Sweet Potato 60g,koko farm,3,2.79,2 Options,Korea,3.7,Yami,Dried Fruit,400,1600,1116
Dried Sweet Potato 180g,syz,11,3.99,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1596
Frozen-dried Durian 20g,sungiven foods,30,2.69,7 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,1076
"Dried Eggs Soy Sauce Flavor, 238g",bestore,9,5.99,No,Mainland China,4.8,Yami,Dried Fruit,25,100,149.75
Dried Tangerine Peel 150g/bottle,mr fang's store,3,14.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,5996
Preserved Dried Seed25 Plum 80g,ljmp,0,8.49,4 Options,Taiwan,0,Yami,Dried Fruit,400,1600,3396
QAIOXING Dried Sweet Potato 320g,qiao xing yuan,110,2.29,2 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,916
Organic Hawthorn Berry(Freeze Dried) 70g,big green,168,4.69,No,Mainland China,4.3,Yami,Dried Fruit,300,1200,1407
USDA Organic Freeze Dried Hawthorn Berry Slice 40g,big green,46,3.99,No,Mainland China,4.4,Yami,Dried Fruit,300,1200,1197
HAO BA SHI Dried Bean Curd Five Spices Flavor 95g,huijifood,24,1.29,4 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,516
Dried Jackfruit Bites 200g,jans,4,5.39,No,Indonesia,5,Yami,Dried Fruit,400,1600,2156
Soft Tofu Dried Bean Curd 80g,txfood,16,1.29,No,Mainland China,4.1,Yami,Dried Fruit,400,1600,516
HAO BA SHI Dried Beancurd BBQ Flavor 95g,huijifood,11,1.49,4 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,596
Non-GMO Dried Tofu Barbecue Sauce 100g,liao hsin lan,19,2.89,No,Taiwan,4.6,Yami,Dried Fruit,400,1600,1156
Dried Purple Sweet Potato 260g,yummy house,114,2.89,No,Hong Kong,4.1,Yami,Dried Fruit,400,1600,1156
Freeze Dried Mangosteen 40g,thaya,29,7.79,3 Options,Thailand,4.2,Yami,Dried Fruit,400,1600,3116
Coco Milk Dried Durian 70g,siam's royal,3,5.99,No,Thailand,5,Yami,Dried Fruit,400,1600,2396
Non-GMO Dried Tofu Black paper (Vegan) 110g,liao hsin lan,10,2.89,No,Taiwan,4.1,Yami,Dried Fruit,400,1600,1156
Dried Passion Fruit 100g,bestore,3,5.19,No,Mainland China,4.7,Yami,Dried Fruit,200,800,1038
Tomato Dried Bean Curd 115g,te chang food,21,1.69,No,Taiwan,3.2,Yami,Dried Fruit,400,1600,676
Dried Bean Curd Hot Flavor 100g,joytofu,75,1.99,4 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,796
Chongqing-Style Dried Bean Curd 150g,yifen,11,3.69,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1476
Spicy dried tofu 250g,shudaoxiang,13,2.99,No,Mainland China,3.9,Yami,Dried Fruit,400,1600,1196
SHENSHOU Dried Mango 25g,Unclear,11,4.59,6 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,1836
LYF Five Colors Freeze-Dried Fruit 32g,yifen,10,4.29,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,1716
Dried Apricot 110g,syz,6,4.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,1796
HAO BA SHI Q Dried Bean Curd Spicy Flavor 80g,huijifood,3,1.59,2 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,636
Thin Dried Tofu 150g,ljmp,0,5.99,No,Taiwan,0,Yami,Dried Fruit,400,1600,2396
Dried Mango 108g,bestore,61,5.29,No,Mainland China,4.7,Yami,Dried Fruit,300,1200,1587
LJMP Preserved Dried Plum 80g,ljmp,0,3.99,4 Options,Taiwan,0,Yami,Dried Fruit,400,1600,1596
Dried Mushroom Seaweed Flavor 50g,guxiangguxiang,4,5.99,3 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,2396
Thin Dried Bean Curd Spicy Flavor 160g,bestore,0,3.49,2 Options,Mainland China,0,Yami,Dried Fruit,200,800,698
Dried Pineapple Slices 108g,guomuyexia,0,10.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,4396
Dried Bean Curd Satay 100g (new packaging),hsintungyang,47,1.69,No,Taiwan,4.4,Yami,Dried Fruit,400,1600,676
HEFENGYUAN Dried Sweet Potato Piece 150g,he feng yuan,32,2.29,2 Options,Mainland China,3.7,Yami,Dried Fruit,400,1600,916
Spicy Hot Dried Bean Curd 108g,wuxianzhai,50,1.99,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,796
Grilled Dried Bean Curd 100g (new packaging),hsintungyang,39,1.69,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,676
Freeze Dried Durian 40g,thaya,33,7.79,3 Options,Thailand,4.6,Yami,Dried Fruit,400,1600,3116
Non-GMO Dried Tofu Spicy Flavor 100g,liao hsin lan,24,2.89,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,1156
Dried Bean Curd Grilled BBQ Flavor 80g,txfood,24,1.49,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,596
YIMENG Dried Purple Potato 100g,yi-meng red farm,24,3.49,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1396
Shuangkoujia Q Dried Bean Curd Spicy Flavor 400g,shuang kou jia,20,4.89,4 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,1956
Korean Semi-dried Sweet Potato with Roasted Coconut Chips 60g,koko farm,17,2.79,2 Options,Korea,4.2,Yami,Dried Fruit,400,1600,1116
Manga Dried 100g,be,12,2.49,2 Options,Thailand,4.4,Yami,Dried Fruit,300,1200,747
Garlic Dried Tofu 150g,ljmp,0,4.29,4 Options,Taiwan,0,Yami,Dried Fruit,400,1600,1716
Dried Plum 22g,natori,5,2.59,No,Japan,5,Yami,Dried Fruit,400,1600,1036
Freeze-Dried Longan 20g,thaya,6,3.39,No,Thailand,4,Yami,Dried Fruit,400,1600,1356
Chuanxiang Dried Bean Spicy Flavor 125g,yifen,6,3.99,No,Mainland China,3.8,Yami,Dried Fruit,400,1600,1596
LJMP Shacha Dried Tofu 150g,ljmp,1,5.99,No,Taiwan,2,Yami,Dried Fruit,400,1600,2396
HAO BAO SHI Dried Beancurd BBQ Flavor 65g,huijifood,8,1.29,4 Options,Mainland China,3.5,Yami,Dried Fruit,400,1600,516
HAO BA SHI Squid Dried Bean Curd 60g,huijifood,2,1.49,No,Mainland China,4,Yami,Dried Fruit,400,1600,596
WEI CHUAN Organic Dried Red Jujubes 340g,weiquan,2,3.69,No,United States,5,Yami,Dried Fruit,400,1600,1476
Flavor Dried Tofu Hot Flavor 180g,bestore,3,5.29,No,Mainland China,4.7,Yami,Dried Fruit,200,800,1058
Dried Mango 100g,qinquan,0,8.99,No,Taiwan,0,Yami,Dried Fruit,400,1600,3596
Dried Bean Curd 210g,yongrixiang,76,1.89,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,756
WEI CHUAN Organic Dried Black Jujubes 340g,weiquan,6,3.79,No,United States,4.8,Yami,Dried Fruit,400,1600,1516
Dried Tofu Bean Curd 80g,txfood,30,1.29,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,516
Dried Purple Yam 400g,rongfang,6,9.99,No,Mainland China,4,Yami,Dried Fruit,400,1600,3996
HSIN TUNG YANG Dried Bean Curd Delicious 100g,hsintungyang,19,1.69,No,Taiwan,4.2,Yami,Dried Fruit,400,1600,676
HEFENGYUAN Dried Purple Yam 150g,he feng yuan,69,2.29,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,916
Dried Yellow Peach 106g,mr fang's store,24,4.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,1796
Dried Bean Curd Spicy 100g,hsintungyang,19,1.69,No,Taiwan,3.9,Yami,Dried Fruit,400,1600,676
Freeze Dried Logan with Durian 20g,thaya,19,3.39,4 Options,Thailand,4.7,Yami,Dried Fruit,400,1600,1356
Freeze-Dried Durian 58g,youlingyoushi,13,7.49,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,2996
HAO BA SHI Dried Bean Curd Spicy Flavor 95g,huijifood,57,1.29,4 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,516
Dried Bean Curd Five Flavor 100g,joytofu,45,1.89,4 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,756
Freeze-Dried Mango 20g,thaya,19,3.39,4 Options,Thailand,4.6,Yami,Dried Fruit,400,1600,1356
Dried Mango 100g,huilalishan,22,7.99,No,Hong Kong,3.3,Yami,Dried Fruit,400,1600,3196
Dried Mangoes 200g,red bowl,16,5.19,No,Thailand,4.7,Yami,Dried Fruit,400,1600,2076
Dried Tofu Spicy Flavor 238g,bestore,5,4.89,2 Options,Mainland China,5,Yami,Dried Fruit,200,800,978
YIMENG Dried Sweet Potato 300g,yi-meng red farm,27,4.69,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,1876
HAO BA SHI Vegetable Dried Bean Curd Numb Spicy Flavor 90g,huijifood,6,1.69,2 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,676
Thin Dried Bean Curd Sweet and Spicy Flavor 160g,bestore,6,3.29,2 Options,Mainland China,5,Yami,Dried Fruit,200,800,658
HAO BAO SHI Dried Bean Curd Chicken Flavor 65g,huijifood,5,1.29,4 Options,Mainland China,4,Yami,Dried Fruit,400,1600,516
Dried Mushroom Salt and Pepper Flavor 50g,guxiangguxiang,5,5.99,3 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,2396
HAO BAO SHI Dried Bean Curd Beef Flavor 65g,huijifood,3,1.29,4 Options,Mainland China,4,Yami,Dried Fruit,400,1600,516
Freeze-Dried Strawberries 30g,dongdong,8,4.39,No,Mainland China,4.8,Yami,Dried Fruit,25,100,109.75
Dried Mushroom Original Flavor 50g,guxiangguxiang,2,5.99,3 Options,Mainland China,4,Yami,Dried Fruit,400,1600,2396
Mixed Dried Vegetable and Fruit 72g,bestore,2,3.69,No,Mainland China,4,Yami,Dried Fruit,200,800,738
Dried Howthorn 130g,yi-meng red farm,3,4.89,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,1956
HAO BAO SHI Dried Beancurd Spicy Flavor 65g,huijifood,40,1.29,4 Options,Mainland China,4.2,Yami,Dried Fruit,400,1600,516
Spiced Dried Bean Curd 108g,wuxianzhai,33,1.99,No,Unclear,4.3,Yami,Dried Fruit,400,1600,796
Vacuum Freeze-Dried Durian Monthong 60g,dandy,30,8.89,No,Hong Kong,4.7,Yami,Dried Fruit,25,100,222.25
PINLAI DRIED TUFO 500g,pin lai,23,3.69,No,Mainland China,4.1,Yami,Dried Fruit,400,1600,1476
HSIN TUNG YANG Dried Bean Curd Soy Sauce Flavored 100g,hsintungyang,17,1.69,No,Taiwan,4.5,Yami,Dried Fruit,400,1600,676
Spicy Soybean Curd with Chili 90g,youyou,4,1.49,3 Options,Mainland China,2.5,Yami,Dried Fruit,400,1600,596
Hawthorn Chips 150g,osay,2,2.49,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,996
Nata De Coco Jubes Pandan Flavor 360g,wong coco,12,1.89,4 Options,Indonesia,4.7,Yami,Dried Fruit,400,1600,756
Hawthorn Strips 150g,osay,1,2.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,996
Preserved Plum Seed25 150g,ljmp,0,4.29,4 Options,Taiwan,0,Yami,Dried Fruit,400,1600,1716
Fruit Minis Raspberry Blueberry 5 Pack 100g,bear,0,4.49,No,Mainland China,0,Yami,Dried Fruit,200,800,898
ChanMoYu Spicy Flavor 180g,weilong,640,3.39,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1356
Spicy Soybean Curd 90g,youyou,1,1.49,3 Options,Mainland China,3,Yami,Dried Fruit,400,1600,596
Wugang Spicy Tofu Snack 300g,fangjie,5,2.99,No,Mainland China,4.6,Yami,Dried Fruit,25,100,74.75
Haw Flakes 380g,lam sheng kee,4,3.49,No,Taiwan,4,Yami,Dried Fruit,400,1600,1396
Da Mian Jin 102g/116g,weilong,742,1.69,3 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,676
Spicy Soybean Curd with Mushrooms 80g,youyou,7,1.49,3 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,596
Genji Vintage Spicy Slices 230g,genji food,215,2.29,3 Options,Mainland China,4.6,Yami,Dried Fruit,300,1200,687
Spicy Bean Curd Very Spicy 90g,malawangzi,35,1.79,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,716
YI-MENG Commune Hawthom Meltose 260g,yi-meng red farm,9,3.89,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1556
Stinky Tofu Spicy,yumizhixiang,8,8.49,2 Options,Mainland China,5,Yami,Dried Fruit,400,1600,3396
Black Plum 230g,farmer's grange,5,5.89,No,Mainland China,4.6,Yami,Dried Fruit,25,100,147.25
Lipton Fruits In Tea Sour Fruits 440g,kasugai,3,2.29,No,Japan,3.7,Yami,Dried Fruit,400,1600,916
Non-Carbonated Mini Soft Drink 4Packs Fruits&Veggies Flavor  840ml,calpico,3,5.25,No,Japan,5,Yami,Dried Fruit,25,100,131.25
Red Guava Mixed Fruits Juice Drink 320ml,hey-song,3,1.09,No,Taiwan,5,Yami,Dried Fruit,400,1600,436
LAMSHENGKEE Crystal Jujube 500g,lam sheng kee,43,5.89,No,Taiwan,4.8,Yami,Dried Fruit,400,1600,2356
Sesame Spicy Bean Curd 145g,shiguangyouran,363,1.59,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,636
Green plum 60g,liuliumei,9,2.29,3 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,916
Sugar Coated Haws 25g,yi-meng red farm,25,1.59,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,636
Konjac  Spicy Flavor 350g,v-loong,2,6.49,No,Mainland China,4,Yami,Dried Fruit,400,1600,2596
Hawthorn Haw Slice,qiangzhen,3,2.29,No,Mainland China,5,Yami,Dried Fruit,400,1600,916
Taiwan Sweet Potato 400g,zyf,277,4.99,No,Taiwan,4.7,Yami,Dried Fruit,400,1600,1996
Hawthorn Candy  250g,bestore,5,3.39,No,Mainland China,4.4,Yami,Dried Fruit,200,800,678
Fish Tofu Snack 180g,weilong,170,4.79,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1916
Raisin 178g,mr fang's store,42,4.29,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1716
Kiss Bean Curd 50g,weilong,109,1.69,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,676
WL Fried Pungent Beancurd Spicy 120g,weilong,220,3.69,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1476
Mian Ba gluten Strip Snack 90g,zhongqinhui,48,1.49,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,596
HUAWEN Marinated Tofu Snack 108g,hua wen food,88,2.69,10 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,1076
GENJI Soft Spicy Beancurd Slice 30g,genji food,59,0.59,No,Mainland China,4.7,Yami,Dried Fruit,25,100,14.75
Hot Konjac Hot & Sour Flavor 350g,weilong,66,5.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,2396
Spicy Bean Curd Sheet Roll 180g,weilong,27,3.99,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1596
Healthy Hawthorn Snacks Strips 510g,yi-meng red farm,21,5.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,2396
jubes Nata De Coco Grape Flavor 360g,wong coco,10,1.89,4 Options,Indonesia,5,Yami,Dried Fruit,400,1600,756
Spicy Tofu Snack 150g,huogongdian,45,2.99,No,Mainland China,3.8,Yami,Dried Fruit,400,1600,1196
