Brand,Category,Option,Origin,Platform,Price,Product_Name,Rate,Reviews,Sold_Monthly,Sold_Weekly,Weekly_Revenue,Weekly_revenue,Sold_Weekly_Group,Price_Group
,Juice,No,Japan,Yami,5.99,Calpis Mango Yogurt Drink Mix 480ml,4.9,16,100,25,150.0,,Less than 50,4+
,Juice,11 Options,Mainland China,Yami,1.19,Peach Drink 500ml,4.7,86,100,25,30.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.59,Iemon Hokocha 525ml,4.8,22,100,25,65.0,,Less than 50,2+
,Juice,3 Options,United States,Yami,2.29,Mineral Water Pearl Flavor 555ml,5.0,1,1200,300,687.0,,200+,2+
,Juice,2 Options,Mainland China,Yami,2.49,Hand Fruit Tea Passion Fruit Lemon 100g??Use by  2021-03-17 ??,4.5,24,100,25,62.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.99,Gokuri Peach Drink 400ml,4.7,55,100,25,75.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.99,Micro-bubble water mojito 500ml,4.6,23,100,25,50.0,,Less than 50,Less than 2
,Juice,No,United States,Yami,3.09,Prebiotic Soda Raspberry Rose 340g,5.0,2,800,200,618.0,,100+,2+
,Juice,11 Options,Mainland China,Yami,1.49,Oolong Tea 550ml,4.6,12,800,200,298.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.09,Yuzu Lemon Drink280ml,4.8,14,800,200,418.0,,100+,2+
,Juice,No,Mainland China,Yami,1.49,Sugarcane&Water Chestnut Drink 500ml,3.8,13,800,200,298.0,,100+,Less than 2
,Juice,6 Options,Mainland China,Yami,2.69,Sparking Water Peach Blossom Flavor  275ml,5.0,4,800,200,538.0,,100+,2+
,Juice,No,Vietnam,Yami,1.59,Khanh Hoa Bir's Nest Drink No Sugar Can 190ml,4.6,5,800,200,318.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Mitsuya Apple Mango Mix Drink 500ml,4.8,12,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.59,Lacto Fermented Probiotic Lemon Soda 350ml,4.5,13,800,200,518.0,,100+,2+
,Juice,14 Options,Thailand,Yami,1.19,Passion Fruit Flavored Drink With Nata De COCO 320ml,4.8,4,800,200,238.0,,100+,Less than 2
,Juice,No,Korea,Yami,1.29,Demi Soda Apple Flavor 250ml,4.7,12,800,200,258.0,,100+,Less than 2
,Juice,6 Options,Korea,Yami,1.79,Sword Bean Tea Drink 500ml,4.9,11,800,200,358.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,2.49,Hand Fruit Tea Pineapple Lemon 100g??Use by  4/17/2021 ??,4.5,13,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.09,Natural Water Sparkling Lemon 500ml,4.8,11,800,200,418.0,,100+,2+
,Juice,No,Mainland China,Yami,1.49,Soda Pear Flavor (Glass Bottle) 330ml,4.4,10,800,200,298.0,,100+,Less than 2
,Juice,No,Japan,Yami,5.99,"Calpis Concentrate Pear, 450g",5.0,3,800,200,1198.0,,100+,4+
,Juice,No,Mainland China,Yami,1.19,Herbal Tea 310ml,4.8,6,800,200,238.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,3.99,Hong Kong Style Dessert Poplar Nectar Original 330ml,4.4,5,800,200,798.0,,100+,2+
,Juice,No,Unclear,Yami,11.14,??Hot n Spicy Value Set??Salty Egg Instant Noodle 92g * 3pc WONGLOKAT Herbal Tea 310ml * 6pc,5.0,4,800,200,2228.0,,100+,10+
,Juice,No,Mainland China,Yami,1.49,Great Tiger Vitamin Drink 250ml,4.0,8,800,200,298.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,3.99,Hong Kong Style Dessert Poplar Nectar Mango Flavor 330ml,4.2,6,400,100,399.0,,50+,2+
,Juice,No,Japan,Yami,2.29,Mitsuya Soda Pop Peach 500ml,5.0,5,800,200,458.0,,100+,2+
,Juice,15 Options,Singapore,Yami,0.89,Cheng Bou Leong Herbal Tea 300ml,5.0,5,800,200,178.0,,100+,Less than 2
,Juice,15 Options,Singapore,Yami,0.99,Ice Green Tea 300ml,4.1,8,800,200,198.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,2.49,JIANJIAO Sport Drink Fiber 550ml,5.0,45,100,25,62.0,,Less than 50,2+
,Juice,No,Korea,Yami,1.39,Aloe Vera Drink 500ml,5.0,1,800,200,278.0,,100+,Less than 2
,Juice,14 Options,Thailand,Yami,1.19,Orange Flavored Drink With Nata De COCO 320ml,4.4,8,800,200,238.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Green Dakara Shio Lychee & Yogurt 490ml,4.3,3,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Welch??s?? Budo Polyphenol Sparkling 430ml,5.0,4,800,200,498.0,,100+,2+
,Juice,No,Unclear,Yami,49.99,??Japanese snack box?? Fruity Summer,5.0,4,100,25,1250.0,,Less than 50,16+
,Juice,No,Taiwan,Yami,5.99,Assam Milk Tea-Apple Flavou 400ml*6,5.0,4,4000,1000,5990.0,,500+,4+
,Juice,No,Korea,Yami,1.49,Plum Soda  335ml,5.0,1,800,200,298.0,,100+,Less than 2
,Juice,4 Options,Korea,Yami,1.69,DONG SUH FOODS Barley Tea 500ml,4.5,4,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Santory Genmaicha Green Tea With Roasted Rice 500ml,4.7,3,800,200,498.0,,100+,2+
,Juice,No,Mainland China,Yami,1.19,Hawthorn Drink Mix 340ml,3.8,9,100,25,30.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,1.29,Gran Tea Milk Tea 190ml,4.8,4,800,200,258.0,,100+,Less than 2
,Juice,4 Options,Japan,Yami,2.99,MATCHA LOVE Drink Unsweetened 190ml,5.0,5,100,25,75.0,,Less than 50,2+
,Juice,5 Options,Taiwan,Yami,0.99,Grass Jelly Drink Lychee Flavor 320g,4.5,4,800,200,198.0,,100+,Less than 2
,Juice,No,Korea,Yami,1.59,Kalamansi Soda  335ml,0.0,0,800,200,318.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Detective Conan Apple Soda 350ml,5.0,1,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.59,Premium Lemon Squash,4.4,7,800,200,518.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Bireley's Orange Drink 280g,4.0,3,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,3.29,Dietary Fiber Jasmine Green Tea 500ml,4.8,5,800,200,658.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Barley tea 600ml,5.0,2,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Natural Water Peach Flavor 540ml,5.0,2,800,200,498.0,,100+,2+
,Juice,No,Taiwan,Yami,1.99,Sea Salt and Lemon Drink 500ml,4.0,3,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.49,Lemon Drink 500ml,4.7,3,800,200,298.0,,100+,Less than 2
,Juice,5 Options,Taiwan,Yami,0.99,Grass Jelly Drink Honey Flavor 320g,4.3,3,800,200,198.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,1.69,Honey Basil Seed Drink 320g,4.5,4,800,200,338.0,,100+,Less than 2
,Juice,2 Options,United States,Yami,2.19,Is Better BPA Free 500ml,4.2,4,800,200,438.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Calpis Soda Shifuku No Jikan Orange 500ml,4.0,1,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.09,Hokkaido Melon Soda 420ml,4.5,2,800,200,418.0,,100+,2+
,Juice,No,Japan,Yami,4.99,Plum Drink 1500ml,5.0,1,800,200,998.0,,100+,4+
,Juice,No,Japan,Yami,1.79,FUJI SODA   Pineapple (Ramune)  200ml,0.0,0,800,200,358.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.49,Mituya Soda Honey Lemon Flavor 500ml,4.5,2,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Dodekamin 500ml,5.0,1,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Protein Water 500ml,5.0,2,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,White Peach Drink 380g,5.0,2,800,200,498.0,,100+,2+
,Juice,No,Taiwan,Yami,1.99,Sparkling Yuzu Black Tea 500ml,4.7,3,800,200,398.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,1.99,Orange Black Tea 500ml,5.0,2,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.99,Green Tea 600ml,5.0,2,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.29,Peach Drink 320ml,5.0,1,800,200,458.0,,100+,2+
,Juice,No,Thailand,Yami,1.09,Bird's Nest Drink 250ml,3.3,3,800,200,218.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.49,Fun Marble Drink Ramune Soft Carbonated Drink Original Flavor 200ml,4.9,93,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.19,Bilberry Fresh Vitality Green Tea 500ml,5.0,1,800,200,238.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.99,100% USDA Nature Oolong Tea 500ml,4.0,2,800,200,598.0,,100+,2+
,Juice,No,Singapore,Yami,2.49,Oceanic Lime Drink w/sea salt 500ml,4.3,3,800,200,498.0,,100+,2+
,Juice,2 Options,Japan,Yami,2.69,Hyosho Lemon Water 500g,5.0,1,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,2.09,Melon Cream Soda 500ml,0.0,0,800,200,418.0,,100+,2+
,Juice,No,Mainland China,Yami,1.29,VitaminI C Grape Ddink 500ml,5.0,1,800,200,258.0,,100+,Less than 2
,Juice,4 Options,Korea,Yami,1.69,DONG SUH FOODS Solomon't Seal Tea 500ml,4.0,1,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.09,Soda Drink Melon Flavor,0.0,0,800,200,418.0,,100+,2+
,Juice,No,Japan,Yami,1.99,Shuwashuwa Melon Soda 500ml,0.0,0,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.29,Coconut Drink With Pupl 500ml,4.0,1,800,200,258.0,,100+,Less than 2
,Juice,5 Options,Japan,Yami,2.19,Dorian Soda 300ml,4.2,18,100,25,55.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.29,Karada Omoi No Hosui Seikatsu 600ml,0.0,0,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.79,Orange Soda 450ml,5.0,1,800,200,558.0,,100+,2+
,Juice,4 Options,Mainland China,Yami,2.49,Orange Collagen Sparkling Water 410ml,0.0,0,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.19,Natchan Orange Papper pack 250g,0.0,0,800,200,438.0,,100+,2+
,Juice,5 Options,Taiwan,Yami,0.99,Grass Jelly Drink Coconut Flavor 320g,0.0,0,800,200,198.0,,100+,Less than 2
,Juice,No,United States,Yami,0.89,Sparkling Water Black Razzberry 340g,5.0,1,1200,300,267.0,,200+,Less than 2
,Juice,2 Options,Mainland China,Yami,9.19,??Value Set??WONGLOKAT Black Herbal Tea 6 pc 310ml * 6,4.6,51,100,25,230.0,,Less than 50,8+
,Juice,2 Options,Mainland China,Yami,1.19,ICE PEAK Dark Plum Soup 310ml,4.3,61,100,25,30.0,,Less than 50,Less than 2
,Juice,5 Options,Taiwan,Yami,1.59,Xiao Ming Liu Liu Da Tea 480ml,4.6,121,100,25,40.0,,Less than 50,Less than 2
,Juice,11 Options,Mainland China,Yami,1.39,Cool Cold Ice Black Tea Iced Mint 500ml,5.0,10,800,200,278.0,,100+,Less than 2
,Juice,5 Options,Japan,Yami,2.19,Premium Morning Tea Milk 550ml,4.0,63,100,25,55.0,,Less than 50,2+
,Juice,7 Options,Mainland China,Yami,1.49,Green Apple Flavor Soda Sparkling Water Can 330ml,4.7,42,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.49,Sparkling Water Lemon Flavor 330ml,4.0,2,800,200,298.0,,100+,Less than 2
,Juice,6 Options,Mainland China,Yami,2.69,Cherry Blossom Peach Sparkling Drink 275ml,4.8,39,100,25,67.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,2.09,Alien Electrolyte Water Lychee Sea Salt 500ml,4.7,17,100,25,52.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.69,Soy Milk Beverage 245ml,4.7,15,800,200,338.0,,100+,Less than 2
,Juice,9 Options,Mainland China,Yami,23.99,??Value Set??Cucumber Soda Water 480ml * 15pc,4.9,20,100,25,600.0,,Less than 50,16+
,Juice,No,United States,Yami,2.09,CC Japan Craftea Luxury Peach Honey Black Tea 410ml,4.7,31,100,25,52.0,,Less than 50,2+
,Juice,No,Korea,Yami,0.99,Let's Be Mild Coffee 175ml,4.5,45,100,25,25.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,1.49,Fun Marble Drink Ramune Soft Carbonated Drink Yuzu Citrus Flavor 200ml,4.7,34,100,25,37.0,,Less than 50,Less than 2
,Juice,5 Options,Mainland China,Yami,1.99,Lemon Black Tea 500 ml,4.7,50,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.49,Jasmine Fruit Tea 500ml,4.5,34,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.89,Eastern Leaves Jasmine Tea 500ml,4.8,19,100,25,47.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,3.49,Wax-Gourd Tea Drink 960ml,0.0,0,800,200,698.0,,100+,2+
,Juice,No,Mainland China,Yami,5.29,Peach Drink 250mlx6pk,4.5,4,800,200,1058.0,,100+,4+
,Juice,No,Mainland China,Yami,1.89,Eenrgy Drink White Peach Flavor 550ml,4.9,29,100,25,47.0,,Less than 50,Less than 2
,Juice,No,Korea,Yami,1.09,Demi Soda Grapefruit Flavor 250ml,4.5,35,100,25,27.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,1.99,FRUITS ADE Apple Peach Mango Soft Drink,4.6,12,800,200,398.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,2.49,JIANJIAO Sport Drink Peptide 550ml,4.9,42,100,25,62.0,,Less than 50,2+
,Juice,4 Options,United States,Yami,1.69,TRIPLE SPECIALTY DRINK,5.0,3,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.29,Ramune Orange Soda 27g,5.0,1,800,200,258.0,,100+,Less than 2
,Juice,No,Unclear,Yami,1.29,Grass Jelly Dessert 320g,3.6,17,100,25,32.0,,Less than 50,Less than 2
,Juice,1 Options,Mainland China,Yami,0.99,Iced Lemon Black Tea 310ml,4.4,12,800,200,198.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,1.99,Osmanthus Plum Drink 400ml,3.8,27,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.49,Pepsi Salty Lychee 245ml,4.2,14,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,1.99,Mistio Lemon Sparkling 16.9oz,5.0,1,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.49,Fun Marble Drink Ramune Soft Carbonated Drink Melon Flavor 200ml,4.6,12,800,200,298.0,,100+,Less than 2
,Juice,6 Options,Mainland China,Yami,2.69,Plum Soda 275ml,4.8,21,100,25,67.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.99,Micro-bubble Water White Cherry Flavor 500ml,4.6,24,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.29,Kagoshima Chiran Kocha Sugar Free 500ml,5.0,6,100,25,57.0,,Less than 50,2+
,Juice,4 Options,Thailand,Yami,4.99,Bird's Nest Coconut Drink 180ml,4.5,26,100,25,125.0,,Less than 50,4+
,Juice,3 Options,Hong Kong,Yami,1.39,VITA Honey Lemon Tea 500ml,4.8,19,100,25,35.0,,Less than 50,Less than 2
,Juice,No,Korea,Yami,1.09,Demi Soda Orange Flavor 250ml,4.3,11,800,200,218.0,,100+,Less than 2
,Juice,5 Options,Japan,Yami,1.69,Ramune Super Kiwi Flavor 200ml,4.7,3,800,200,338.0,,100+,Less than 2
,Juice,No,Korea,Yami,1.39,Aloe Vera King Natural Flavored Aloe Drink 500ml,4.2,23,100,25,35.0,,Less than 50,Less than 2
,Juice,6 Options,Taiwan,Yami,1.99,TAOTI Kyobo Grape Flavor Drink Carbonated 500ml,4.9,19,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,8.94,Genki Sparkling Water Yogurt Flavor 330ml*6,4.5,2,800,200,1788.0,,100+,8+
,Juice,6 Options,Korea,Yami,1.69,Aloe- Strawberry Soft Drink 500ml,4.5,4,800,200,338.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.99,"Pepsi Cinnamon Coke, 245ml",5.0,4,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,1.69,FUJI SODA Original Ramune 200ml,5.0,2,800,200,338.0,,100+,Less than 2
,Juice,5 Options,Mainland China,Yami,1.49,Ba Wang Si Soda Pear Flavor 550ml,4.7,50,100,25,37.0,,Less than 50,Less than 2
,Juice,3 Options,United States,Yami,2.69,Qoo Orange Flavored Drink  470g,5.0,2,800,200,538.0,,100+,2+
,Juice,2 Options,Taiwan,Yami,2.99,Yogurt Drink 4 Packs 125ml*4,4.0,11,800,200,598.0,,100+,2+
,Juice,No,Mainland China,Yami,3.69,Peach Soda 275ml,4.5,12,800,200,738.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Black Tea with Muscat Low Sugar,5.0,12,800,200,498.0,,100+,2+
,Juice,No,Mainland China,Yami,1.19,Apple Soda 330ml,5.0,4,800,200,238.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.99,Lemon Soda,4.9,10,800,200,398.0,,100+,Less than 2
,Juice,No,Thailand,Yami,1.99,Coconut Water 500ml,4.4,11,800,200,398.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.89,Kawaii Ramune 260ml,0.0,0,800,200,378.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.29,Crystal Sugar Grapefruit Drink 500ml,4.9,7,800,200,258.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.79,FUJI SODA Super Lemon (Ramune) 200ml,5.0,5,100,25,45.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.69,Craft Boss Straight Tea 450ml,4.7,3,800,200,538.0,,100+,2+
,Juice,No,Japan,Yami,4.29,Oi Ocha Koi Cha Slim 1L,5.0,3,800,200,858.0,,100+,4+
,Juice,No,Mainland China,Yami,1.49,Herbal tea plant drink 500ml bottle,4.9,35,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,21.99,??Value Set??Unsweetened Dark Green Tea 500ml * 12pc,5.0,9,100,25,550.0,,Less than 50,16+
,Juice,2 Options,Thailand,Yami,2.69,100% Natural Pink Coconut Water 340ml,4.2,40,100,25,67.0,,Less than 50,2+
,Juice,3 Options,Mainland China,Yami,2.09,Light Drink Original 500ml,4.8,47,100,25,52.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.49,MITSUYA Tokusei Lemonade 431g,4.6,8,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.39,Kenko Mineral Mugicha 650ml,5.0,2,800,200,478.0,,100+,2+
,Juice,No,Japan,Yami,3.39,OTSUKA Soft Drink (Pocari Sweat) 500ml,4.0,2,800,200,678.0,,100+,2+
,Juice,4 Options,United States,Yami,1.69,Tropical Flavor Drink 420ml,5.0,5,800,200,338.0,,100+,Less than 2
,Juice,9 Options,Japan,Yami,1.69,Ramune Soda Lychee 200ml,4.9,31,100,25,42.0,,Less than 50,Less than 2
,Juice,No,Thailand,Yami,1.19,100% Natural Coconut Water 500ml,4.0,6,800,200,238.0,,100+,Less than 2
,Juice,8 Options,Japan,Yami,19.99,??Value Set??Roasted Green Tea Unsweetened 500ml * 12pc,3.6,5,100,25,500.0,,Less than 50,16+
,Juice,No,Japan,Yami,2.29,Welch??s Grape Flavor Drink 280ml,5.0,3,800,200,458.0,,100+,2+
,Juice,No,Mainland China,Yami,0.99,Plum Drink  310ml,3.9,8,800,200,198.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.09,HBL Peanut Drink 300ml,0.0,0,800,200,218.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,5.99,Assam Thai Milk Tea 300ml*6,4.0,2,4000,1000,5990.0,,500+,4+
,Juice,No,Korea,Yami,2.59,Korean Red Ginseng Drink 120ml,5.0,1,800,200,518.0,,100+,2+
,Juice,No,Korea,Yami,1.49,Melon Soda  335ml,5.0,1,800,200,298.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.69,Craft Boss Lemon Tea 450ml,4.8,4,800,200,538.0,,100+,2+
,Juice,No,Mainland China,Yami,1.89,Lychee Flavor Water 530ml,3.4,5,800,200,378.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,1.99,Unclear  500ml,5.0,3,800,200,398.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,0.99,WHITE GROUND DRINK 340ml,4.1,8,400,100,99.0,,50+,Less than 2
,Juice,No,Japan,Yami,5.25,Non-Carbonated Mini Soft Drink 4Packs Fruits&Veggies Flavor  840ml,5.0,3,800,200,1050.0,,100+,4+
,Juice,2 Options,Mainland China,Yami,2.49,Sparkling Water Yugurt Flavor 320ml,4.7,19,100,25,62.0,,Less than 50,2+
,Juice,No,Japan,Yami,5.99,Calpis Teaumi Orange  Concentrate 470ml,5.0,2,800,200,1198.0,,100+,4+
,Juice,No,Japan,Yami,5.99,Calpis Kanjyuku Kyoho Grape Concentrate 470ml,4.0,1,800,200,1198.0,,100+,4+
,Juice,No,Taiwan,Yami,0.99,Aloe Vera Drink Mango Flavor with Real Pulp 500ml,4.8,6,800,200,198.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.69,Low Calories Jasmine Tea 500ml,5.0,2,800,200,538.0,,100+,2+
,Juice,14 Options,Thailand,Yami,1.09,Pink Guava Flavored Drink With Coconut Jelly 320ml,5.0,1,800,200,218.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,5.09,Yogurt Soft Drink 4packs,4.5,22,100,25,127.0,,Less than 50,4+
,Juice,3 Options,Hong Kong,Yami,1.39,VITA Lemon Tea 500ml,4.6,34,100,25,35.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.59,Green Dakara Lemon Nyusankin 430ml,4.5,2,800,200,518.0,,100+,2+
,Juice,No,Mainland China,Yami,0.89,Volcanic Rock Mineral Water 500ml,5.0,1,800,200,178.0,,100+,Less than 2
,Juice,14 Options,Thailand,Yami,1.19,Grape Flavored Drink with Nata de COCO 320ml,5.0,1,4000,1000,1190.0,,500+,Less than 2
,Juice,No,Japan,Yami,2.89,Original Yogurt 310ml,4.2,5,100,25,72.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.09,Marouma Milk Tea 500ml,4.0,3,800,200,418.0,,100+,2+
,Juice,No,Japan,Yami,2.99,100% USDA Nature Pu-erh Tea 500ml,4.3,3,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.69,Otona No Calolimit Hatomugi Blend 500ml,5.0,3,800,200,538.0,,100+,2+
,Juice,No,Korea,Yami,1.09,Demi Soda Peach Flavor 250ml,4.8,36,100,25,27.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.29,Gogo No Kocha Milk Tea 280ml,0.0,0,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.99,Craft Boss Ice Vanilla Latte 500ml,5.0,1,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.09,Soft Drink Zeitaku Yogurina 540ml,4.2,5,100,25,52.0,,Less than 50,2+
,Juice,No,Taiwan,Yami,2.29,TEA TIME Barley Milk Tea 500ml,4.0,2,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,3.99,Utopia Performance Energy Drink Apple Peach Flavor 500ml,4.3,3,800,200,798.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Nippon Yell Miyazaki Hyuganatsu 500ml,5.0,1,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.09,Soda Drink Grape Flavor,5.0,1,800,200,418.0,,100+,2+
,Juice,3 Options,Taiwan,Yami,1.09,Yogurt Drink Mango flavor 350ml,4.0,3,800,200,218.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.09,Roasted Tea 195g,5.0,3,800,200,418.0,,100+,2+
,Juice,No,Mainland China,Yami,1.49,Orange and Honey Soda 330ml,4.7,58,100,25,37.0,,Less than 50,Less than 2
,Juice,No,United States,Yami,3.09,Prebiotic Soda Strawberry Lemon 340g,5.0,1,800,200,618.0,,100+,2+
,Juice,5 Options,Mainland China,Yami,9.99,??Value Set?? Meco Fruit Tea Pack of 6 Peach Red Pomelo Tea*2 Thai Lime Tea*2 Tangerine Lemon Tea*2,4.6,42,200,50,500.0,,Less than 50,8+
,Juice,No,Japan,Yami,2.49,Soft Drink-Barley Tea (Gteen Dakara) 650ml,5.0,35,100,25,62.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,11.49,Tangerine Flavored Soda 248ml*6 pcs,5.0,27,100,25,287.0,,Less than 50,10+
,Juice,No,Korea,Yami,1.89,MILKIS Milk Soda 500ml,4.8,47,100,25,47.0,,Less than 50,Less than 2
,Juice,5 Options,Mainland China,Yami,1.99,Lemon Black Tea 500 ml,4.7,50,100,25,50.0,,Less than 50,Less than 2
,Juice,No,United States,Yami,3.89,"Elderflower Presse, Lemonade At least 95% Organic 250ml",5.0,2,800,200,778.0,,100+,2+
,Juice,3 Options,United States,Yami,2.29,Mineral Water Orange Flavor 555ml,5.0,2,1200,300,687.0,,200+,2+
,Juice,5 Options,Korea,Yami,7.99,Honey Citron Drink 770g,4.8,51,100,25,200.0,,Less than 50,6+
,Juice,No,Japan,Yami,2.19,Pine Cider 10.14oz,5.0,1,800,200,438.0,,100+,2+
,Juice,No,Japan,Yami,2.99,Sakura Flavor Cola 240ml Limited Edition,4.7,29,100,25,75.0,,Less than 50,2+
,Juice,3 Options,Korea,Yami,0.99,Peach Drink 240ml,4.3,59,100,25,25.0,,Less than 50,Less than 2
,Juice,3 Options,Mainland China,Yami,2.09,Light Drink Peach 500ml,4.6,59,100,25,52.0,,Less than 50,2+
,Juice,2 Options,Mainland China,Yami,2.49,Sparkling Water Lemon Flavor 500ml,4.4,49,100,25,62.0,,Less than 50,2+
,Juice,5 Options,Taiwan,Yami,1.59,Xiao Ming Orange Green Tea Drink 480ml,4.5,38,100,25,40.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,5.89,Gogo No Kocha Milk Tea 1.5l,5.0,4,800,200,1178.0,,100+,4+
,Juice,9 Options,Japan,Yami,1.79,Ramune Soda Original 200ml,4.9,27,100,25,45.0,,Less than 50,Less than 2
,Juice,No,Hong Kong,Yami,4.49,VITA Chrysanthemum Tea 250ml*6pcs,5.0,2,200,50,225.0,,Less than 50,4+
,Juice,2 Options,Mainland China,Yami,2.69,Black Milk Tea 320ml,4.8,29,100,25,67.0,,Less than 50,2+
,Juice,No,Korea,Yami,1.79,HUT GAE CHA Oriental Raisin Tea 500ml,4.6,19,100,25,45.0,,Less than 50,Less than 2
,Juice,No,Korea,Yami,0.79,HOT 6 Energy Drink 250ml,4.6,21,100,25,20.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.29,Salted Soda Water 369ml,4.8,12,800,200,258.0,,100+,Less than 2
,Juice,14 Options,Thailand,Yami,1.19,Pineapple Flavored Drink With Nata De COCO 320ml,4.4,23,100,25,30.0,,Less than 50,Less than 2
,Juice,No,United States,Yami,0.89,"Sparkling Water Curate, Kiwi Sandia, Slim Can 340g",5.0,1,1200,300,267.0,,200+,Less than 2
